Year,COUNTY_ID,County Name,DIST_ID,District Name,SCHOOL_ID,School Name,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_LUNCH,LEP,MIGRANT,SPECED
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,100,Westbrook Elementary School,55,NA,184,177,2,2,12,14,1,7,0,0,0,0,0,0,399,33,8,0,0,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,KH,NA,112,116,0,1,2,5,0,1,0,0,0,0,0,0,237,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,1,NA,105,114,2,2,7,8,1,3,1,1,0,0,0,0,244,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,2,NA,125,113,0,0,8,6,0,4,0,0,0,0,0,1,257,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,3,NA,108,122,6,0,3,5,3,5,0,0,0,0,0,0,252,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,4,NA,121,102,0,3,9,6,1,4,0,0,0,0,0,0,246,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,5,NA,119,147,2,3,5,4,1,3,2,1,0,0,0,0,287,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,6,NA,136,149,2,2,5,7,0,3,0,0,0,0,0,0,304,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,7,NA,148,127,1,2,7,4,0,0,0,1,0,0,0,0,290,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,8,NA,159,154,1,0,3,1,3,1,0,1,0,0,0,0,323,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,9,NA,168,145,1,4,8,9,0,2,0,0,0,0,0,0,337,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,10,NA,134,134,1,2,7,5,0,2,2,0,0,0,0,0,287,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,11,NA,142,136,2,3,5,7,0,1,0,0,0,0,0,0,296,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,12,NA,143,145,3,1,2,6,1,2,0,0,0,0,0,0,303,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,UG,NA,71,27,6,1,5,3,3,1,2,0,0,0,0,0,119,,,,,
2011-2012,31,PASSAIC,5650,West Milford Township Public Schools,999,District Total,55,NA,1791,1731,27,24,76,76,13,32,7,4,0,0,0,1,3782,315,127,13,2,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,60,Beatrice Gilmore School,3,NA,39,36,2,2,22,15,2,0,0,0,0,1,1,0,120,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,60,Beatrice Gilmore School,4,NA,33,35,1,0,13,19,0,2,0,0,0,0,0,0,103,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,60,Beatrice Gilmore School,UG,NA,3,2,0,0,4,0,1,0,0,0,0,0,0,0,10,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,60,Beatrice Gilmore School,55,NA,75,73,3,2,39,34,3,2,0,0,0,1,1,0,233,82,16,3,0,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,65,Charles Olbon School,KF,NA,29,40,3,1,17,14,4,2,1,0,0,0,1,0,112,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,65,Charles Olbon School,1,NA,39,15,1,2,15,19,2,2,0,2,0,0,0,0,97,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,65,Charles Olbon School,2,NA,36,37,2,1,11,24,2,5,0,0,0,0,0,0,118,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,65,Charles Olbon School,UG,NA,10,5,0,0,7,0,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,65,Charles Olbon School,55,NA,114,97,6,4,50,57,8,9,1,2,0,0,1,0,349,103,23,25,0,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,70,Memorial Middle School,5,NA,34,32,0,4,13,16,0,2,0,0,0,0,2,0,103,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,70,Memorial Middle School,6,NA,32,32,6,4,22,26,5,2,0,0,0,0,0,0,129,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,70,Memorial Middle School,7,NA,34,42,2,2,23,23,4,3,0,0,0,0,1,0,134,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,70,Memorial Middle School,8,NA,34,28,4,4,20,25,6,3,0,0,0,0,0,1,125,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,70,Memorial Middle School,UG,NA,5,4,1,0,4,0,0,0,0,0,0,0,0,0,14,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,70,Memorial Middle School,55,NA,139,138,13,14,82,90,15,10,0,0,0,0,3,1,505,146,36,13,0,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,KF,NA,29,40,3,1,17,14,4,2,1,0,0,0,1,0,112,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,1,NA,39,15,1,2,15,19,2,2,0,2,0,0,0,0,97,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,2,NA,36,37,2,1,11,24,2,5,0,0,0,0,0,0,118,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,3,NA,39,36,2,2,22,15,2,0,0,0,0,1,1,0,120,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,4,NA,33,35,1,0,13,19,0,2,0,0,0,0,0,0,103,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,5,NA,34,32,0,4,13,16,0,2,0,0,0,0,2,0,103,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,6,NA,32,32,6,4,22,26,5,2,0,0,0,0,0,0,129,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,7,NA,34,42,2,2,23,23,4,3,0,0,0,0,1,0,134,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,8,NA,34,28,4,4,20,25,6,3,0,0,0,0,0,1,125,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,UG,NA,18,11,1,0,15,0,1,0,0,0,0,0,0,0,46,,,,,
2011-2012,31,PASSAIC,5690,Woodland Park Public Schools,999,District Total,55,NA,328,308,22,20,171,181,26,21,1,2,0,1,5,1,1087,331,75,41,0,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,PH,NA,63,64,2,1,31,19,6,5,1,1,0,0,1,3,197,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,PF,NA,45,39,60,49,764,807,16,27,0,0,4,3,0,1,1815,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,KH,NA,319,325,6,4,34,25,24,17,0,0,3,0,3,2,762,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,KF,NA,526,539,323,311,1589,1500,86,72,3,1,7,4,9,2,4972,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,1,NA,912,883,336,316,1536,1496,120,105,4,9,6,4,5,12,5744,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,2,NA,1001,955,318,335,1459,1512,141,140,2,5,5,7,7,6,5893,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,3,NA,997,925,369,281,1404,1426,138,121,0,1,2,12,4,4,5684,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,4,NA,950,925,311,355,1315,1417,140,147,3,2,6,7,5,3,5586,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,5,NA,969,990,329,368,1400,1366,133,129,4,1,5,2,5,4,5705,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,6,NA,955,970,331,307,1372,1384,139,146,1,1,5,2,1,2,5616,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,7,NA,1087,966,337,337,1402,1303,147,106,1,4,3,3,5,2,5703,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,8,NA,1040,999,336,369,1337,1285,143,121,0,2,6,9,1,2,5650,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,9,NA,1073,981,450,434,1526,1440,181,142,1,3,7,1,6,4,6249,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,10,NA,1027,1023,384,441,1369,1415,148,147,5,1,19,16,11,12,6018,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,11,NA,1127,948,295,343,1110,1222,148,155,1,1,10,9,6,4,5379,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,12,NA,994.5,956,308,322,1063,1197,113,123,3,4,10,1,3,3,5100.5,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,UG,NA,570.5,225.5,439,172,1185.5,436,58,23,2,0,3,1,3,0,3118.5,,,,,
2011-2012,31,PASSAIC,9999,County Total,999,County Total,55,NA,13656,12713.5,4934,4745,19896.5,19250,1881,1726,31,36,101,81,75,66,79192,40620.5,4351.5,9270,319,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,PH,NA,10,14,0,0,3,1,0,0,0,0,0,0,2,0,30,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,KF,NA,13,18,0,1,3,0,0,0,0,0,0,0,0,0,35,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,1,NA,18,21,1,0,0,1,0,0,0,0,0,0,0,1,42,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,2,NA,22,15,0,1,0,1,0,0,0,0,0,0,1,0,40,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,3,NA,19,21,0,1,0,0,0,0,0,0,0,0,0,0,41,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,4,NA,17,24,1,1,0,1,0,0,0,0,0,0,0,2,46,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,5,NA,24,15,0,1,1,0,0,0,0,0,0,0,1,0,42,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,6,NA,21,25,1,0,1,0,0,0,0,0,0,0,0,1,49,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,7,NA,12,21,6,0,1,0,0,0,0,0,0,0,2,0,42,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,8,NA,23,24,1,2,0,0,0,0,0,0,0,0,0,0,50,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,UG,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,20,Alloway Township School,55,NA,179,198,10,7,9,4,0,0,0,0,0,0,7,4,418,46,10,0,0,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,PH,NA,10,14,0,0,3,1,0,0,0,0,0,0,2,0,30,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,KF,NA,13,18,0,1,3,0,0,0,0,0,0,0,0,0,35,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,1,NA,18,21,1,0,0,1,0,0,0,0,0,0,0,1,42,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,2,NA,22,15,0,1,0,1,0,0,0,0,0,0,1,0,40,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,3,NA,19,21,0,1,0,0,0,0,0,0,0,0,0,0,41,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,4,NA,17,24,1,1,0,1,0,0,0,0,0,0,0,2,46,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,5,NA,24,15,0,1,1,0,0,0,0,0,0,0,1,0,42,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,6,NA,21,25,1,0,1,0,0,0,0,0,0,0,0,1,49,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,7,NA,12,21,6,0,1,0,0,0,0,0,0,0,2,0,42,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,8,NA,23,24,1,2,0,0,0,0,0,0,0,0,0,0,50,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,UG,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,
2011-2012,33,SALEM,60,ALLOWAY TWP SCHOOL DISTRICT,999,District Total,55,NA,179,198,10,7,9,4,0,0,0,0,0,0,7,4,418,46,10,0,0,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,KF,NA,9,6,1,1,0,2,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,1,NA,5,3,1,1,1,0,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,2,NA,2,2,0,2,0,1,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,3,NA,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,4,NA,2,5,1,1,1,0,0,0,0,0,0,0,0,0,10,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,5,NA,2,2,2,1,0,1,0,0,0,0,0,0,0,1,9,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,6,NA,4,10,2,0,0,0,0,0,0,0,0,0,0,0,16,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,7,NA,2,5,2,0,0,0,0,0,0,0,0,0,0,0,9,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,8,NA,3,6,0,1,0,0,0,0,0,0,0,0,0,0,10,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,50,Elsinboro Township School,55,NA,35,41,9,7,2,4,0,0,0,0,0,0,0,1,99,26,6,0,0,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,KF,NA,9,6,1,1,0,2,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,1,NA,5,3,1,1,1,0,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,2,NA,2,2,0,2,0,1,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,3,NA,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,4,NA,2,5,1,1,1,0,0,0,0,0,0,0,0,0,10,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,5,NA,2,2,2,1,0,1,0,0,0,0,0,0,0,1,9,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,6,NA,4,10,2,0,0,0,0,0,0,0,0,0,0,0,16,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,7,NA,2,5,2,0,0,0,0,0,0,0,0,0,0,0,9,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,8,NA,3,6,0,1,0,0,0,0,0,0,0,0,0,0,10,,,,,
2011-2012,33,SALEM,1350,Elsinboro Township School District,999,District Total,55,NA,35,41,9,7,2,4,0,0,0,0,0,0,0,1,99,26,6,0,0,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,PF,NA,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,KF,NA,8,1,1,0,1,0,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,1,NA,6,13,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,2,NA,4,13,0,0,0,1,0,0,0,0,0,0,0,1,19,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,3,NA,9,8,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,4,NA,6,12,0,0,0,0,0,0,0,0,0,0,0,0,18,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,5,NA,12,10,0,0,0,1,0,0,0,0,0,0,0,0,23,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,6,NA,18,8,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,7,NA,16,13,1,1,0,0,0,0,0,0,0,0,0,0,31,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,8,NA,9,8,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,50,Lower Alloways Creek Elementary School,55,NA,95,91,2,1,1,2,0,0,0,0,0,0,0,1,193,15,10,0,0,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,PF,NA,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,KF,NA,8,1,1,0,1,0,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,1,NA,6,13,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,2,NA,4,13,0,0,0,1,0,0,0,0,0,0,0,1,19,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,3,NA,9,8,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,4,NA,6,12,0,0,0,0,0,0,0,0,0,0,0,0,18,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,5,NA,12,10,0,0,0,1,0,0,0,0,0,0,0,0,23,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,6,NA,18,8,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,7,NA,16,13,1,1,0,0,0,0,0,0,0,0,0,0,31,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,8,NA,9,8,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,2800,LOWER ALLOWAYS CREEK,999,District Total,55,NA,95,91,2,1,1,2,0,0,0,0,0,0,0,1,193,15,10,0,0,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,PF,NA,9,6,0,0,2,0,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,KF,NA,5,7,0,0,3,4,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,1,NA,8,3,1,0,1,0,0,0,0,0,0,0,0,1,14,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,2,NA,12,2,0,0,1,4,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,3,NA,8,3,1,1,0,0,0,0,0,0,0,0,0,0,13,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,4,NA,7,9,0,0,1,1,1,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,5,NA,6,5,1,0,1,2,0,0,0,0,0,0,1,1,17,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,6,NA,9,7,1,1,0,0,0,0,0,0,0,0,0,0,18,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,7,NA,3,6,1,0,0,0,1,0,0,0,0,0,0,0,11,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,8,NA,4,11,1,0,0,0,0,0,0,0,0,0,0,0,16,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,UG,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,50,Mannington Township Elementary School,55,NA,71,59,6,2,10,11,2,0,0,0,0,0,1,2,164,25,7,1,0,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,PF,NA,9,6,0,0,2,0,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,KF,NA,5,7,0,0,3,4,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,1,NA,8,3,1,0,1,0,0,0,0,0,0,0,0,1,14,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,2,NA,12,2,0,0,1,4,0,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,3,NA,8,3,1,1,0,0,0,0,0,0,0,0,0,0,13,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,4,NA,7,9,0,0,1,1,1,0,0,0,0,0,0,0,19,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,5,NA,6,5,1,0,1,2,0,0,0,0,0,0,1,1,17,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,6,NA,9,7,1,1,0,0,0,0,0,0,0,0,0,0,18,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,7,NA,3,6,1,0,0,0,1,0,0,0,0,0,0,0,11,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,8,NA,4,11,1,0,0,0,0,0,0,0,0,0,0,0,16,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,UG,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,33,SALEM,2950,Mannington Township School,999,District Total,55,NA,71,59,6,2,10,11,2,0,0,0,0,0,1,2,164,25,7,1,0,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,KF,NA,11,15,1,0,0,1,0,0,0,0,0,0,0,0,28,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,1,NA,8,12,0,4,2,0,0,0,0,0,0,0,0,0,26,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,2,NA,5,7,2,2,0,1,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,3,NA,10,9,1,0,0,2,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,4,NA,10,10,1,5,3,0,0,0,0,0,0,0,0,0,29,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,5,NA,9,9,2,1,2,2,0,2,0,0,0,0,0,1,28,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,6,NA,5,18,0,1,1,1,0,0,0,0,0,0,0,0,26,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,7,NA,7,10,0,2,3,0,0,1,0,0,0,0,0,0,23,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,8,NA,12,12,1,1,0,3,0,0,0,0,0,0,0,0,29,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,10,OLDMANS TOWNSHIP SCHOOL,55,NA,77,102,8,16,11,10,0,3,0,0,0,0,0,1,228,53,16,0,3,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,KF,NA,11,15,1,0,0,1,0,0,0,0,0,0,0,0,28,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,1,NA,8,12,0,4,2,0,0,0,0,0,0,0,0,0,26,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,2,NA,5,7,2,2,0,1,0,0,0,0,0,0,0,0,17,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,3,NA,10,9,1,0,0,2,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,4,NA,10,10,1,5,3,0,0,0,0,0,0,0,0,0,29,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,5,NA,9,9,2,1,2,2,0,2,0,0,0,0,0,1,28,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,6,NA,5,18,0,1,1,1,0,0,0,0,0,0,0,0,26,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,7,NA,7,10,0,2,3,0,0,1,0,0,0,0,0,0,23,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,8,NA,12,12,1,1,0,3,0,0,0,0,0,0,0,0,29,,,,,
2011-2012,33,SALEM,3860,OLDMANS TOWNSHIP,999,District Total,55,NA,77,102,8,16,11,10,0,3,0,0,0,0,0,1,228,53,16,0,3,
2011-2012,33,SALEM,4070,Penns Grove-Carneys Point Regional School District,50,Penns Grove High School,9,NA,26,25,44,27,31,25,1,1,0,0,0,0,0,0,180,,,,,
2011-2012,33,SALEM,4070,Penns Grove-Carneys Point Regional School District,50,Penns Grove High School,10,NA,25,19,27,30,19,9,0,0,0,0,0,0,0,0,129,,,,,
