COUNTY_ID,COUNTY_NAME,DIST_ID,LEA_NAME,SCHOOL_ID,SCHOOL_NAME,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_PRICE_LUNCH,LEP,MIGRANT,White_total,Black_total,Hispanic_total,Asian_total,Other_total,White_pcnt,black_pnct,Hispanic_pnct,Asian_pnct,Other_pnct,Diversity_index,District_diversity_index,DI_diff_btwn_schl_distrct,District_pnct_white,Pnct_white_diff
17,HUDSON,0220,BAYONNE CITY,060,HORACE MANN COMMUNITY SCHOOL,55,TOTAL,138,154,21,22,98,103,33,37,1,0,0,0,9,10,626,274,45,1,0,292,43,201,70,20,0.466453674,0.068690096,0.321086262,0.111821086,0.031948882,0.661081567,0.660702906,0.057311724,0.433283518,7.655531391
31,PASSAIC,0900,CLIFTON CITY,210,School #16,55,TOTAL,58,37,5,2,37,30,28,18,0,0,0,0,0,0,215,51,6,1,0,95,7,67,46,0,0.441860465,0.03255814,0.311627907,0.213953488,0,0.660811249,0.584126614,13.12808441,0.340358951,29.82190247
21,MERCER,1430,EWING TWP,105,FRANCIS LORE ELEMENTARY SCHOOL,55,TOTAL,134,107,114,119,34,38,12,10,0,0,0,0,18,5,591,172,45,15,0,241,233,72,22,23,0.407783418,0.394247039,0.121827411,0.037225042,0.03891709,0.660539795,0.666746648,-0.930916372,0.306651635,32.97937195
21,MERCER,1245,EAST WINDSOR REGIONAL,060,GRACE N. ROGERS ELEMENTARY SCHOOL,55,TOTAL,120,96,24,25,170,159,42,45,0,0,1,0,4,10,696,255,62,97,0,216,49,329,87,15,0.310344828,0.070402299,0.472701149,0.125,0.021551724,0.659193751,0.704654698,-6.451521141,0.352855336,-12.04757423
03,BERGEN,1345,ELMWOOD PARK,050,Memorial Senior High School,55,TOTAL,143.5,131.5,28,31,125.5,147,44,31,0,0,0,0,0,1.5,683,241,70,28,0,275,59,272.5,75,1.5,0.402635432,0.086383602,0.39897511,0.109809663,0.002196193,0.659178459,0.670157279,-1.638245288,0.433267327,-7.069975723
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,085,Roosevelt/Administration,55,TOTAL,44,34,0,1,24,16,23,27,0,0,0,0,1,3,173,21,2,0,0,78,1,40,50,4,0.450867052,0.005780347,0.231213873,0.289017341,0.023121387,0.659160012,0.69317547,-4.907192982,0.455705174,-1.061678009
03,BERGEN,2740,LODI BOROUGH,090,Washington School,55,TOTAL,51,62,29,15,94,96,9,26,0,0,1,2,2,4,391,165,41,32,0,113,44,190,35,9,0.289002558,0.112531969,0.485933504,0.089514066,0.023017903,0.659140116,0.643055653,2.50125512,0.287947475,0.3664148
01,ATLANTIC,0110,ATLANTIC CITY,050,Chelsea Heights School,55,TOTAL,12,4,38,34,75,94,49,43,2,0,0,0,1,1,353,300,14,30,0,16,72,169,92,4,0.045325779,0.203966006,0.478753541,0.260623229,0.011331445,0.65908562,0.673795648,-2.183158744,0.056521739,-19.80823709
25,MONMOUTH,2770,LONG BRANCH CITY,120,Lenna W. Conrow Elementary School,55,TOTAL,56,56,42,31,95,104,3,0,0,1,0,1,8,16,413,319,38,189,0,112,73,199,3,26,0.271186441,0.176755448,0.481840194,0.007263923,0.062953995,0.659029484,0.631104237,4.424823128,0.267285952,1.459294248
07,CAMDEN,4110,PINE HILL BORO,070,John H. Glenn School,55,TOTAL,108,119,90,82,46,31,3,7,0,0,0,0,8,12,506,229,39,3,0,227,172,77,10,20,0.448616601,0.339920949,0.152173913,0.019762846,0.039525692,0.658087144,0.615919902,6.846221616,0.525187567,-14.57973703
15,GLOUCESTER,5860,WOODBURY CITY,050,Woodbury Jr-Sr High School,55,TOTAL,141,131,175,145,58,61,7,5,0,1,2,1,10,11,748,409,70,10,0,272,320,119,12,25,0.363636364,0.427807487,0.159090909,0.016042781,0.03342246,0.658065,0.694090732,-5.190349057,0.347424042,4.666436225
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,065,Knollwood Elementary School,55,TOTAL,68,62,4,3,28,37,73,83,0,1,0,0,2,4,365,88,26,81,0,130,7,65,156,7,0.356164384,0.019178082,0.178082192,0.42739726,0.019178082,0.658029649,0.646033321,1.856920961,0.413475936,-13.86091603
23,MIDDLESEX,5850,WOODBRIDGE TWP,220,MAWBEY STREET ELEMENTARY SCHOOL,55,TOTAL,79,86,17,6,19,32,71,67,0,0,0,0,3,0,380,46,10,2,0,165,23,51,138,3,0.434210526,0.060526316,0.134210526,0.363157895,0.007894737,0.657839335,0.723495939,-9.074909842,0.352131244,23.30928715
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,Cumberland County Technical Education Center,55,TOTAL,61.5,43.5,22.5,31.5,46.5,60,0,1,2,0.5,0.5,0,1.5,1,272,116.5,26,1.5,0,105,54,106.5,1,5.5,0.386029412,0.198529412,0.391544118,0.003676471,0.020220588,0.657838181,0.657838181,0,0.386029412,0
17,HUDSON,2390,JERSEY CITY,060,James J Ferris High School,55,TOTAL,76,50,161,144,323,273,86,73,0,0,3,3,3,1,1196,781,51,330,0,126,305,596,159,10,0.105351171,0.255016722,0.498327759,0.132943144,0.008361204,0.657793257,0.715250518,-8.03316591,0.121507567,-13.29661747
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,050,Charles F. Seabrook School,55,TOTAL,104,115,45,48,49,51,6,3,0,1,0,0,11,10,443,244,24,28,0,219,93,100,9,22,0.494356659,0.20993228,0.225733634,0.020316027,0.0496614,0.657705262,0.662448526,-0.716019955,0.488599349,1.178329571
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL,304,Academy of Technology Design,55,TOTAL,11,10,10,25,35,47,10,12,0,0,0,1,0,0,161,67,16,0,0,21,35,82,22,1,0.130434783,0.217391304,0.50931677,0.136645963,0.00621118,0.657613518,0.707394488,-7.03722897,0.260924905,-50.01060445
05,BURLINGTON,3430,MOUNT HOLLY TWP,060,F. W. Holbein Middle School,55,TOTAL,68,69,46,62,18,37,7,1,0,0,2,0,1,2,313,162,21,3,0,137,108,55,8,5,0.437699681,0.345047923,0.17571885,0.025559105,0.015974441,0.657575355,0.640171942,2.718553015,0.480769231,-8.958466454
17,HUDSON,0220,BAYONNE CITY,090,PHILIP G VROOM COMMUNITY SCHOOL,55,TOTAL,92,91,20,23,93,106,10,13,1,0,0,0,12,10,471,301,47,2,0,183,43,199,23,23,0.388535032,0.091295117,0.422505308,0.048832272,0.048832272,0.657425814,0.660702906,-0.496000907,0.433283518,-10.32776107
03,BERGEN,3930,PARAMUS BORO,090,Midland Elementary School,55,TOTAL,52,54,2,2,17,23,38,32,0,0,1,0,2,5,228,19,0,17,0,106,4,40,70,8,0.464912281,0.01754386,0.175438596,0.307017544,0.035087719,0.657279163,0.581445512,13.04226255,0.56651642,-17.93489748
25,MONMOUTH,2770,LONG BRANCH CITY,085,Joseph M. Ferraina Early Childhood Learning Center,55,TOTAL,71,61,20,33,74,71,2,0,1,0,1,0,9,5,348,242,30,153,0,132,53,145,2,16,0.379310345,0.152298851,0.416666667,0.005747126,0.045977011,0.657170696,0.631104237,4.130293747,0.267285952,41.91181458
23,MIDDLESEX,4130,PISCATAWAY TWP,120,Randolphville Elementary School,55,TOTAL,40,46,44,35,31,31,139,153,9,1,1,0,15,5,550,86,21,64,0,86,79,62,292,31,0.156363636,0.143636364,0.112727273,0.530909091,0.056363636,0.657170248,0.7431717,-11.57221832,0.166793287,-6.253039714
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,060,Cliffwood Elementary School,55,TOTAL,97,84,29,30,37,33,17,15,1,0,0,0,5,3,351,122,21,31,0,181,59,70,32,9,0.515669516,0.168091168,0.199430199,0.091168091,0.025641026,0.657088822,0.562296605,16.85804538,0.625988403,-17.6231519
23,MIDDLESEX,3140,MIDDLESEX BORO,070,PARKER ELEMENTARY SCHOOL,55,TOTAL,35,36,11,14,42,56,12,5,0,0,0,0,2,0,213,95,11,44,0,71,25,98,17,2,0.333333333,0.117370892,0.460093897,0.079812207,0.009389671,0.656968415,0.60088849,9.332833888,0.558444714,-40.31041485
25,MONMOUTH,3810,OCEAN TWP,080,Wayside Elementary School,55,TOTAL,160,179,45,39,88,69,42,41,0,0,0,0,5,1,669,208,23,72,0,339,84,157,83,6,0.506726457,0.125560538,0.234678625,0.12406577,0.00896861,0.65691604,0.546133469,20.2848896,0.641120219,-20.96233394
17,HUDSON,2390,JERSEY CITY,330,Dr. Charles P. DeFuccio School,55,TOTAL,18,5,89,78,80,62,21,15,0,1,2,4,5,2,382,324,22,29,0,23,167,142,36,14,0.060209424,0.437172775,0.371727749,0.094240838,0.036649215,0.656848771,0.715250518,-8.165215693,0.121507567,-50.44800451
23,MIDDLESEX,5850,WOODBRIDGE TWP,260,PENNSYLVANIA AVENUE SCHOOL,55,TOTAL,72,66,12,8,45,46,21,18,0,0,0,0,3,1,292,81,15,60,0,138,20,91,39,4,0.47260274,0.068493151,0.311643836,0.133561644,0.01369863,0.656807093,0.723495939,-9.217584025,0.352131244,34.21210084
07,CAMDEN,0800,CHERRY HILL TWP,069,Clara Barton Elementary School,55,TOTAL,129,115,25,17,41,41,33,43,0,0,1,0,11,9,465,111,22,38,0,244,42,82,76,21,0.524731183,0.090322581,0.176344086,0.16344086,0.04516129,0.656649324,0.582453508,12.73849571,0.608676127,-13.79139753
23,MIDDLESEX,5850,WOODBRIDGE TWP,110,ROBERT MASCENICK ELEMENTARY SCHOOL,55,TOTAL,61,50,10,11,12,14,59,62,0,0,0,0,5,2,286,35,10,1,0,111,21,26,121,7,0.388111888,0.073426573,0.090909091,0.423076923,0.024475524,0.656120104,0.723495939,-9.312538198,0.352131244,10.21796423
29,OCEAN,4710,SEASIDE HEIGHTS BORO,050,HUGH J BOYD JR. ELEMENTARY SCHOOL,55,TOTAL,36,42,23,15,43,53,0,2,0,0,1,2,2,2,221,177,2,40,0,78,38,96,2,7,0.352941176,0.171945701,0.43438914,0.009049774,0.031674208,0.656088123,0.656088123,0,0.352941176,0
03,BERGEN,2740,LODI BOROUGH,050,Lodi High School,55,TOTAL,152.5,127.5,49.5,55,228,211,34,25,1,0,13,14,1,1,912.5,412.5,128.5,36,1,280,104.5,439,59,30,0.306849315,0.114520548,0.48109589,0.064657534,0.032876712,0.656013811,0.643055653,2.015091244,0.287947475,6.564335966
03,BERGEN,1550,FORT LEE BORO,090,School No. 4,55,TOTAL,102,103,7,5,40,55,133,116,0,0,1,0,9,3,574,63,19,80,0,205,12,95,249,13,0.357142857,0.020905923,0.165505226,0.433797909,0.022648084,0.65592638,0.65657675,-0.099054682,0.289512555,23.36005831
13,ESSEX,3310,MONTCLAIR TOWN,130,Nishuane Elementary School,55,TOTAL,113,103,69,75,24,25,6,7,0,0,0,1,13,18,454,55,16,0,0,216,144,49,13,32,0.475770925,0.317180617,0.107929515,0.028634361,0.070484581,0.6556017,0.649021077,1.013930578,0.506978838,-6.155663884
05,BURLINGTON,0610,BURLINGTON CO VOCATIONAL,030,BURLINGTON COUNTY INST OF TECH - Westhampton,55,TOTAL,184,109,272,353,86,117,14,16,2,2,0,1,38,41,1235,438,139,9,0,293,625,203,30,84,0.237246964,0.506072874,0.16437247,0.024291498,0.068016194,0.655369536,0.688137061,-4.761773105,0.366941348,-35.34471786
11,CUMBERLAND,5390,VINELAND CITY,270,Pauline J. Petway Elementary School,55,TOTAL,122,104,60,47,120,85,5,3,0,0,0,0,1,4,551,255,36,19,0,226,107,205,8,5,0.410163339,0.194192377,0.372050817,0.014519056,0.00907441,0.655340397,0.602012464,8.858277243,0.231593449,77.1048973
13,ESSEX,3310,MONTCLAIR TOWN,060,Charles H. Bullock School,55,TOTAL,126,106,62,60,30,32,14,11,0,1,0,2,13,5,462,100,12,0,0,232,122,62,25,21,0.502164502,0.264069264,0.134199134,0.054112554,0.045454545,0.655094545,0.649021077,0.935789001,0.506978838,-0.94961285
17,HUDSON,2390,JERSEY CITY,230,Nicolaus Copernicus School,55,TOTAL,54,38,15,26,158,155,165,156,2,1,2,0,1,9,782,436,79,123,0,92,41,313,321,15,0.117647059,0.052429668,0.400255754,0.410485934,0.019181586,0.654338996,0.715250518,-8.516110217,0.121507567,-3.177175062
03,BERGEN,1550,FORT LEE BORO,100,Lewis F. Cole Middle School,55,TOTAL,76,73,14,7,52,40,127,114,0,0,1,1,2,1,508,53,28,28,0,149,21,92,241,5,0.293307087,0.041338583,0.181102362,0.474409449,0.00984252,0.654302809,0.65657675,-0.346332927,0.289512555,1.31066206
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,060,Central Middle School,55,TOTAL,176,155,12,13,51,53,170,137,0,0,1,1,11,10,790,114,24,13,0,331,25,104,307,23,0.418987342,0.03164557,0.13164557,0.388607595,0.029113924,0.654254126,0.646033321,1.272504797,0.413475936,1.33294479
39,UNION,4290,RAHWAY CITY,060,Rahway 7th & 8th Grade Academy,55,TOTAL,40,45,96,107,119,126,8,5,2,0,1,0,9,3,561,253,65,20,0,85,203,245,13,15,0.151515152,0.361853832,0.436720143,0.023172906,0.026737968,0.654128577,0.668351723,-2.128092886,0.168089648,-9.860509861
17,HUDSON,2390,JERSEY CITY,320,Alexander D. Sullivan School,55,TOTAL,26,27,162,162,158,156,46,46,0,0,1,0,1,3,788,583,62,123,0,53,324,314,92,5,0.067258883,0.411167513,0.398477157,0.116751269,0.006345178,0.653962354,0.715250518,-8.568768913,0.121507567,-44.64634183
07,CAMDEN,0940,COLLINGSWOOD BORO,030,Collingswood High School,55,TOTAL,197,175,84,69,69,73,28,12,1,1,0,0,11,9,729,285,57,16,0,372,153,142,40,22,0.510288066,0.209876543,0.19478738,0.054869684,0.030178326,0.653694389,0.589104222,10.96413246,0.596401028,-14.43876827
39,UNION,3395,MORRIS-UNION JOINTURE COM,080,Developmental Learning Center Warren,55,TOTAL,95,19,39,6,28,6,23,1,0,0,1,1,0,1,220,24,8,0,0,114,45,34,24,3,0.518181818,0.204545455,0.154545455,0.109090909,0.013636364,0.653677686,0.672458164,-2.792809837,0.483394834,7.196391395
23,MIDDLESEX,2370,JAMESBURG BORO,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,55,TOTAL,38,45,8,10,34,29,10,7,0,0,0,1,0,0,182,74,12,15,0,83,18,63,17,1,0.456043956,0.098901099,0.346153846,0.093406593,0.005494505,0.653665016,0.625975484,4.42342121,0.419939577,8.59751759
21,MERCER,1950,HAMILTON TWP,185,LANGTREE ELEMENTARY SCHOOL,55,TOTAL,85,99,29,22,38,39,9,11,0,0,0,1,9,11,353,92,18,7,1,184,51,77,20,21,0.521246459,0.144475921,0.218130312,0.056657224,0.059490085,0.653098893,0.652881187,0.033345517,0.499241077,4.407766646
23,MIDDLESEX,0750,CARTERET BORO,060,Nathan Hale Elementary School,55,TOTAL,17,28,23,41,107,140,67,64,0,0,0,0,3,3,493,354,45,132,0,45,64,247,131,6,0.09127789,0.129817444,0.501014199,0.265720081,0.012170385,0.653045271,0.709897036,-8.008452225,0.122036638,-25.20451889
07,CAMDEN,0800,CHERRY HILL TWP,067,John A. Carusi Middle School,55,TOTAL,226,254,54,55,73,88,60,60,0,0,2,1,14,17,904,246,71,17,0,480,109,161,120,34,0.530973451,0.120575221,0.178097345,0.132743363,0.037610619,0.652774787,0.582453508,12.07328604,0.608676127,-12.76584909
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,55,TOTAL,77,65,127,106.5,84,69,0,3,0,0,0,0,0,0,531.5,312.5,42,17.5,7,142,233.5,153,3,0,0.267168391,0.439322672,0.287864534,0.005644403,0,0.652718791,0.675140217,-3.321002873,0.281644843,-5.13996676
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,060,Elizabeth F. Moore School,55,TOTAL,45,50,22,17,23,22,2,0,2,2,0,0,2,4,191,105,13,7,0,95,39,45,2,10,0.497382199,0.204188482,0.235602094,0.010471204,0.052356021,0.652558866,0.662448526,-1.492894797,0.488599349,1.797556719
03,BERGEN,0300,BERGENFIELD BORO,075,Roy W. Brown Middle School,55,TOTAL,59,38,32,38,206,190,108,102,0,0,1,1,5,7,787,228,73,34,0,97,70,396,210,14,0.123252859,0.088945362,0.50317662,0.266836086,0.017789072,0.652192796,0.664921259,-1.914281158,0.131792897,-6.479892407
80,CHARTERS,6089,Compass Academy CS,976,Compass Academy Charter School,55,TOTAL,38,27,13,12,37,39,0,0,0,0,0,0,5,4,175,45,26,0,0,65,25,76,0,9,0.371428571,0.142857143,0.434285714,0,0.051428571,0.650383673,0.650383673,0,0.371428571,0
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,100,Mount Tabor Elementary School,55,TOTAL,108,69,2,10,22,13,77,76,0,0,1,1,14,10,403,24,3,23,0,177,12,35,153,26,0.439205955,0.029776675,0.086848635,0.379652605,0.064516129,0.650370361,0.646033321,0.671333841,0.413475936,6.222857796
39,UNION,4290,RAHWAY CITY,050,Rahway High School,55,TOTAL,84.5,82.5,246,205.5,189,184,13.5,10,2,1,0,0,10,3,1031,421,94,34,0,167,451.5,373,23.5,16,0.161978661,0.437924345,0.361784675,0.022793404,0.015518914,0.650336654,0.668351723,-2.695447366,0.168089648,-3.635551861
29,OCEAN,5190,TOMS RIVER REGIONAL,100,South Toms River Elementary School,55,TOTAL,85,73,26,22,56,60,0,0,0,0,0,0,9,12,343,198,41,6,0,158,48,116,0,21,0.460641399,0.139941691,0.33819242,0,0.06122449,0.650103273,0.417824628,55.59237767,0.747322252,-38.36107536
15,GLOUCESTER,0860,CLAYTON BORO,045,CLAYTON MIDDLE SCHOOL,55,TOTAL,83,70,52,38,21,18,7,3,1,0,0,0,6,10,309,136,34,9,0,153,90,39,10,17,0.495145631,0.291262136,0.126213592,0.03236246,0.055016181,0.649993192,0.645773173,0.653483211,0.52173913,-5.097087379
13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,300,The Montrose Early Childhood Center,55,TOTAL,14,11,12,7,7,1,0,0,0,0,0,0,2,1,55,9,1,0,0,25,19,8,0,3,0.454545455,0.345454545,0.145454545,0,0.054545455,0.649917355,0.612535348,6.102832631,0.518408033,-12.31897927
03,BERGEN,1230,EAST RUTHERFORD BORO,040,ALFRED S. FAUST,55,TOTAL,62,73,9,7,64,71,22,24,1,0,0,0,0,0,333,102,36,12,0,135,16,135,46,1,0.405405405,0.048048048,0.405405405,0.138138138,0.003003003,0.649893136,0.703357585,-7.601318336,0.337772397,20.02324906
11,CUMBERLAND,5390,VINELAND CITY,060,Veterans Memorial Middle,55,TOTAL,87,95,55,64,164,168,17,15,2,0,0,0,3,3,673,387,66,39,0,182,119,332,32,8,0.270430906,0.176820208,0.493313522,0.047548291,0.011887073,0.649841366,0.602012464,7.944835763,0.231593449,16.76967029
39,UNION,2660,LINDEN CITY,170,Number 10,55,TOTAL,63,59,15,21,42,58,2,9,0,0,0,1,3,1,274,46,14,6,0,122,36,100,11,5,0.445255474,0.131386861,0.364963504,0.040145985,0.018248175,0.649342,0.68112534,-4.66629833,0.228076053,95.22236906
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL,305,Bayonne Academy,55,TOTAL,64,67,23.5,21.5,70,74,6.5,6.5,0,0,0,0,3.5,1.5,338,200,35,7,0,131,45,144,13,5,0.387573964,0.133136095,0.426035503,0.038461538,0.014792899,0.648856833,0.707394488,-8.275107608,0.260924905,48.53850965
25,MONMOUTH,3270,MONMOUTH REGIONAL,050,Monmouth Regional High School,55,TOTAL,266,252,91,91,97.5,71.5,29.5,35.5,1,0,1,1,19.5,22,978.5,232,50.5,11.5,0,518,182,169,65,44.5,0.529381707,0.185998978,0.172713337,0.066428206,0.045477772,0.648848558,0.648848558,0,0.529381707,0
39,UNION,4550,ROSELLE PARK BORO,060,Ernest J. Finizio Jr. - Aldene School,55,TOTAL,64,62,11,7,75,59,14,15,0,0,0,0,5,4,316,86,28,47,0,126,18,134,29,9,0.398734177,0.056962025,0.424050633,0.091772152,0.028481013,0.648714148,0.641795562,1.078004691,0.367408148,8.526220615
23,MIDDLESEX,1140,DUNELLEN BORO,050,JOHN P. FABER ELEMENTARY SCHOOL,55,TOTAL,109,81,27,39,118,98,13,14,1,0,0,0,0,0,500,186,55,39,0,190,66,216,27,1,0.38,0.132,0.432,0.054,0.002,0.648632,0.645342271,0.509764959,0.39442947,-3.658314351
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,050,South Brunswick High School,55,TOTAL,498,474,172.5,132,99,107,712,669,0,1,0,1,27,23,2915.5,249,86,22,0,972,304.5,206,1381,52,0.333390499,0.104441777,0.070656834,0.473675184,0.017835706,0.64826401,0.614278473,5.532594472,0.275299925,21.10083161
25,MONMOUTH,2770,LONG BRANCH CITY,110,Gregory Elementary School,55,TOTAL,75,61,95,71,159,145,5,2,1,0,1,0,6,7,628,473,47,43,0,136,166,304,7,15,0.21656051,0.26433121,0.484076433,0.011146497,0.02388535,0.64820581,0.631104237,2.709785665,0.267285952,-18.97796805
25,MONMOUTH,2770,LONG BRANCH CITY,065,A A Anastasia Elementary School,55,TOTAL,92,78,55,68,145,145,6,2,2,0,1,0,3,7,604,443,69,47,0,170,123,290,8,13,0.281456954,0.203642384,0.48013245,0.013245033,0.021523179,0.648145915,0.631104237,2.700295171,0.267285952,5.30181305
17,HUDSON,0220,BAYONNE CITY,085,Midtown Community School #8,55,TOTAL,208,194,67,53,275,258,33,34,0,0,1,1,11,15,1150,778,75,2,0,402,120,533,67,28,0.349565217,0.104347826,0.463478261,0.05826087,0.024347826,0.648116446,0.660702906,-1.90501058,0.433283518,-19.32182911
03,BERGEN,3060,MAYWOOD BORO,060,MAYWOOD AVENUE SCHOOL,55,TOTAL,144,114,22,25,74,77,39,27,0,0,0,0,0,0,522,88,21,8,0,258,47,151,66,0,0.494252874,0.090038314,0.289272031,0.126436782,0,0.647942631,0.67841029,-4.491037252,0.451913133,9.368999711
13,ESSEX,3310,MONTCLAIR TOWN,116,Glenfield Middle School,55,TOTAL,142,181,83,110,39,29,14,22,0,0,0,0,8,21,649,112,24,0,0,323,193,68,36,29,0.497688752,0.297380586,0.104776579,0.055469954,0.044684129,0.647818975,0.649021077,-0.185217724,0.506978838,-1.832440672
05,BURLINGTON,0620,BURLINGTON TWP,010,Burlington Township High School,55,TOTAL,298,280,216,216,52,43,57,62,0,1,1,2,10,5,1243,203,69,18,0,578,432,95,119,19,0.465004023,0.347546259,0.076427997,0.095736122,0.015285599,0.647742564,0.674773815,-4.005972181,0.44727458,3.963883396
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,Middlesex Co Voc School Piscataway School of Career Develop,55,TOTAL,58.5,18.5,30.5,19.5,84.5,29,2.5,1,0,0,1,0,1,0,246,129.5,28,4,0,77,50,113.5,3.5,2,0.31300813,0.203252033,0.461382114,0.014227642,0.008130081,0.647572543,0.703153545,-7.904532746,0.321291866,-2.578258843
15,GLOUCESTER,0860,CLAYTON BORO,040,HERMA S. SIMMONS ELEMENTARY SCHOOL,55,TOTAL,214,177,71,71,59,54,10,8,2,1,0,0,36,33,736,329,41,47,0,391,142,113,18,72,0.53125,0.192934783,0.153532609,0.024456522,0.097826087,0.64680928,0.645773173,0.160444477,0.52173913,1.822916667
23,MIDDLESEX,1140,DUNELLEN BORO,040,Dunellen High School,55,TOTAL,69,68,21,18,72,63,9,12,0,0,0,0,0,0,332,110,40,13,5,137,39,135,21,0,0.412650602,0.11746988,0.406626506,0.063253012,0,0.646574249,0.645342271,0.19090297,0.39442947,4.619617422
13,ESSEX,0410,BLOOMFIELD TWP,130,FRANKLIN ELEMENTARY,55,TOTAL,77,69,28,28,60,66,4,3,0,0,2,1,0,0,338,118,28,20,0,146,56,126,7,3,0.431952663,0.165680473,0.372781065,0.020710059,0.00887574,0.64649347,0.710763642,-9.042411312,0.292251854,47.80151316
05,BURLINGTON,3430,MOUNT HOLLY TWP,040,John Brainerd Elementary School,55,TOTAL,102,68,52,49,25,30,5,5,1,0,0,1,2,6,346,184,27,23,0,170,101,55,10,10,0.49132948,0.291907514,0.158959538,0.028901734,0.028901734,0.64644659,0.640171942,0.980150489,0.480769231,2.196531792
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,55,TOTAL,20,12,12,3,13,9,0,1,0,0,0,0,0,0,70,33,3,0,0,32,15,22,1,0,0.457142857,0.214285714,0.314285714,0.014285714,0,0.646122449,0.513150716,25.91280276,0.664888889,-31.24522536
05,BURLINGTON,0600,BURLINGTON CITY,050,Elias Boudinot Elementary School,55,TOTAL,18,16,15,22,3,9,1,0,0,0,0,0,1,2,87,44,9,3,0,34,37,12,1,3,0.390804598,0.425287356,0.137931034,0.011494253,0.034482759,0.646056282,0.596749284,8.262598632,0.348281887,12.20927998
25,MONMOUTH,1260,EATONTOWN BORO,110,Woodmere,55,TOTAL,59,52,32,25,25,19,5,6,0,0,0,0,0,0,223,72,9,0,0,111,57,44,11,0,0.497757848,0.255605381,0.197309417,0.049327354,0,0.64553882,0.708360998,-8.868666898,0.433333333,14.86719558
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,065,Stony Brook Elementary School,55,TOTAL,111,103,12,7,18,23,81,59,0,0,0,0,14,10,438,21,6,8,0,214,19,41,140,24,0.488584475,0.043378995,0.093607306,0.319634703,0.054794521,0.645472363,0.386249132,67.11296149,0.77196108,-36.70866477
39,UNION,5000,SPRINGFIELD TWP,090,Thelma L. Sandmeier Elementary School,55,TOTAL,67,70,15,12,27,24,17,19,0,0,1,0,2,3,257,26,7,2,0,137,27,51,36,6,0.53307393,0.105058366,0.19844358,0.140077821,0.023346304,0.645248225,0.586358458,10.04330467,0.600881057,-11.28461723
80,CHARTERS,7830,Soaring Heights CS,980,Soaring Heights,55,TOTAL,6,6,28,30,17,18,67,56,4,3,0,1,1,0,237,80,48,2,0,12,58,35,123,9,0.050632911,0.244725738,0.147679325,0.518987342,0.037974684,0.644946501,0.644946501,0,0.050632911,0
29,OCEAN,5190,TOMS RIVER REGIONAL,107,Walnut Street Elementary School,55,TOTAL,193,158,40,30,152,138,17,20,1,0,1,2,13,12,777,369,42,73,0,351,70,290,37,29,0.451737452,0.09009009,0.373230373,0.047619048,0.037323037,0.644855556,0.417824628,54.33641598,0.747322252,-39.55252225
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,55,TOTAL,159,158,101,82,25,35,15,8,2,1,0,0,23,19,628,238,27,4,0,317,183,60,23,45,0.50477707,0.291401274,0.095541401,0.036624204,0.071656051,0.644681326,0.588028119,9.634438338,0.590380384,-14.49968797
21,MERCER,3105,MERCER COUNTY VOCATIONAL,030,MCVS ASSUNPINK CENTER SHARED TIME/RUBINO,55,TOTAL,55.5,21.5,61,36.5,18,16.5,4.5,1,0,0,0,0,0.5,1.5,216.5,89,14,0,0,77,97.5,34.5,5.5,2,0.355658199,0.45034642,0.159353349,0.025404157,0.009237875,0.644571148,0.726988348,-11.33679794,0.340369393,4.491827345
07,CAMDEN,3110,MERCHANTVILLE BORO,060,Merchantville Elementary School,55,TOTAL,89,108,33,27,40,40,6,8,0,0,0,1,11,10,373,93,23,6,0,197,60,80,14,22,0.528150134,0.160857909,0.214477212,0.037533512,0.058981233,0.644294144,0.644294144,0,0.528150134,0
31,PASSAIC,4010,PATERSON CITY,304,SCHOOL OF SCIENCE TECHNOLOGY ENGINEERING & MATHS,55,TOTAL,22,18,75,48,211,112,76,49,0,0,0,0,4,5,620,417,11,55,0,40,123,323,125,9,0.064516129,0.198387097,0.520967742,0.201612903,0.014516129,0.64421436,0.474044271,35.89750989,0.040178928,60.57205156
