COUNTY_ID	COUNTY_NAME	DIST_ID	LEA_NAME	SCHOOL_ID	FULL_ID	SCHOOL_NAME	PRGCODE	GRADE_LEVEL	ROW_TOTAL	FREE_LUNCH	REDUCED_PRICE_LUNCH	LEP	MIGRANT	White_total	Black_total	Hispanic_total	Asian_total	Other_total	White_pcnt	black_pnct	Hispanic_pnct	Asian_pnct	Other_pnct	Diversity_index	Address_1	Address_2	City	State	Zip	Concatenate	Concatenate sans zip
5	BURLINGTON	3650	NORTH HANOVER TWP	30	365030	Atlantis Elementary School	55	TOTAL	223	28	40	1	0	119	32	43	2	27	0.533632287	0.143497758	0.192825112	0.00896861	0.121076233	0.642723562	3 SCHOOL ROAD	 	Joint Base MDL	NJ	08641	3 School Road, Joint Base Mdl, NJ 8641	3 School Road, Joint Base Mdl, NJ
5	BURLINGTON	3650	NORTH HANOVER TWP	20	365020	Discovery Elementary School	55	TOTAL	292	21	14	4	0	171	23	51	7	40	0.585616438	0.078767123	0.174657534	0.023972603	0.136986301	0.601003941	2 SCHOOL ROAD	 	Joint Base MDL	NJ	08641	2 School Road, Joint Base Mdl, NJ 8641	2 School Road, Joint Base Mdl, NJ
5	BURLINGTON	3650	NORTH HANOVER TWP	40	365040	Clarence B. Lamb Elementary School	55	TOTAL	393	73	66	12	0	236	49	80	4	24	0.600508906	0.124681934	0.203562341	0.010178117	0.061068702	0.578572862	46 SCHOOLHOUSE ROAD	 	WRIGHTSTOWN	NJ	08562	46 Schoolhouse Road, Wrightstown, NJ 8562	46 Schoolhouse Road, Wrightstown, NJ
5	BURLINGTON	3650	NORTH HANOVER TWP	36	365036	North Hanover Township Upper Elementary School	55	TOTAL	286	41	43	2	0	183	40	38	5	20	0.63986014	0.13986014	0.132867133	0.017482517	0.06993007	0.548168615	351 MONMOUTH ROAD	 	WRIGHTSTOWN	NJ	08652	351 Monmouth Road, Wrightstown, NJ 8652	351 Monmouth Road, Wrightstown, NJ
19	HUNTERDON	3660	N HUNT/VOORHEES REGIONAL	60	366060	Voorhees High School	55	TOTAL	1041	40	6.5	0	0	920	24	49	46	2	0.88376561	0.023054755	0.047070125	0.04418828	0.00192123	0.214254933	256 County Route 513	 	Glen Gardner	NJ	08826-9529	256 County Route 513, Glen Gardner, NJ 08826-9529	256 County Route 513, Glen Gardner, NJ
19	HUNTERDON	3660	N HUNT/VOORHEES REGIONAL	50	366050	North Hunterdon High School	55	TOTAL	1671.5	33	7	0	0	1489.5	34.5	60	82.5	5	0.891115764	0.020640144	0.035895902	0.049356865	0.002991325	0.201753115	1445 State Route 31	 	Annandale	NJ	08801	1445 State Route 31, Annandale, NJ 8801	1445 State Route 31, Annandale, NJ
35	SOMERSET	3670	NORTH PLAINFIELD BORO	110	3670110	West End School	55	TOTAL	556	323	41	71	0	94	111	324	24	3	0.169064748	0.199640288	0.582733813	0.043165468	0.005395683	0.590089799	447 GREENBROOK RD	 	N PLAINFIELD	NJ	07060-1738	447 Greenbrook Rd, N Plainfield, NJ 07060-1738	447 Greenbrook Rd, N Plainfield, NJ
35	SOMERSET	3670	NORTH PLAINFIELD BORO	80	367080	Somerset School	55	TOTAL	513	294	53	18	0	79	100	303	26	5	0.153996101	0.194931774	0.590643275	0.050682261	0.009746589	0.586763639	303 SOMERSET STREET	 	N PLAINFIELD	NJ	07060	303 Somerset Street, N Plainfield, NJ 7060	303 Somerset Street, N Plainfield, NJ
35	SOMERSET	3670	NORTH PLAINFIELD BORO	50	367050	North Plainfield High School	55	TOTAL	983	499	130	104.5	0	109.5	217.5	595	54	7	0.111393693	0.221261445	0.605289929	0.054933876	0.007121058	0.56919048	34 WILSON AVE	 	N PLAINFIELD	NJ	07060-4075	34 Wilson Ave, N Plainfield, NJ 07060-4075	34 Wilson Ave, N Plainfield, NJ
35	SOMERSET	3670	NORTH PLAINFIELD BORO	300	3670300	North Plainfield Middle School	55	TOTAL	445	252	49	26	0	50	100	275	16	4	0.112359551	0.224719101	0.617977528	0.035955056	0.008988764	0.553606868	34 Wilson Avenue	 	North Plainfield	NJ	07060-4075	34 Wilson Avenue, North Plainfield, NJ 07060-4075	34 Wilson Avenue, North Plainfield, NJ
35	SOMERSET	3670	NORTH PLAINFIELD BORO	90	367090	Stony Brook School	55	TOTAL	253	174	34	0	0	20	46	180	5	2	0.079051383	0.181818182	0.711462451	0.019762846	0.007905138	0.454061148	269 GROVE ST	 	N PLAINFIELD	NJ	07060-4005	269 Grove St, N Plainfield, NJ 07060-4005	269 Grove St, N Plainfield, NJ
35	SOMERSET	3670	NORTH PLAINFIELD BORO	60	367060	East End School	55	TOTAL	452	274	19	58	0	36	76	326	13	1	0.079646018	0.168141593	0.721238938	0.028761062	0.002212389	0.444367217	170 ONEIDA AVE	 	N PLAINFIELD	NJ	07060-4421	170 Oneida Ave, N Plainfield, NJ 07060-4421	170 Oneida Ave, N Plainfield, NJ
41	WARREN	3675	NORTH WARREN REGIONAL	50	367550	North Warren Regional School	55	TOTAL	890	52	20	2	0	804	19	44	14	9	0.903370787	0.021348315	0.049438202	0.015730337	0.01011236	0.180671632	10 NOE RD	PO BOX 410 	BLAIRSTOWN	NJ	07825-0410	10 Noe Rd, Blairstown, NJ 07825-0410	10 Noe Rd, Blairstown, NJ
9	CAPE MAY	3680	NORTH WILDWOOD CITY	60	368060	MARGARET MACE ELEMENTARY SCHOOL	55	TOTAL	271	122	15	6	0	207	0	40	1	23	0.763837638	0	0.147601476	0.003690037	0.084870849	0.387549189	1201 ATLANTIC AVE	 	N WILDWOOD	NJ	08260	1201 Atlantic Ave, N Wildwood, NJ 8260	1201 Atlantic Ave, N Wildwood, NJ
5	BURLINGTON	3690	NORTHERN BURLINGTON REG	60	369060	Northern Burlington County Regional Middle School	55	TOTAL	733	67	42	2	0	487	77	70	74	25	0.664392906	0.105047749	0.095497954	0.10095498	0.034106412	0.527072023	180 MANSFIELD ROAD  EAST	 	COLUMBUS	NJ	08022	180 Mansfield Road  East, Columbus, NJ 8022	180 Mansfield Road  East, Columbus, NJ
5	BURLINGTON	3690	NORTHERN BURLINGTON REG	50	369050	Northern Burlington County Regional High School	55	TOTAL	1314	115	64	5	0	878	158	138	113	27	0.668188737	0.120243531	0.105022831	0.085996956	0.020547945	0.520217816	160 MANSFIELD ROAD EAST	 	COLUMBUS	NJ	08022-9738	160 Mansfield Road East, Columbus, NJ 08022-9738	160 Mansfield Road East, Columbus, NJ
3	BERGEN	3700	NORTHERN HIGHLANDS REG	50	370050	Northern Highlands Regional High School	55	TOTAL	1334	3	2	0	0	1109	10	66	135	14	0.831334333	0.007496252	0.049475262	0.1011994	0.010494753	0.296027773	298 HILLSIDE AVE	 	ALLENDALE	NJ	07401-1447	298 Hillside Ave, Allendale, NJ 07401-1447	298 Hillside Ave, Allendale, NJ
3	BERGEN	3710	NORTHERN VALLEY REGIONAL	50	371050	NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST	55	TOTAL	1093	13	0	4	0	664	5	78	296	50	0.607502287	0.004574565	0.07136322	0.270814273	0.045745654	0.5503943	150 KNICKERBOCKER RD	 	DEMAREST	NJ	07627-1026	150 Knickerbocker Rd, Demarest, NJ 07627-1026	150 Knickerbocker Rd, Demarest, NJ
3	BERGEN	3710	NORTHERN VALLEY REGIONAL	300	3710300	Northern Valley Region III	55	TOTAL	147	0	0	0	0	97	1	10	35	4	0.659863946	0.006802721	0.068027211	0.238095238	0.027210884	0.50247582	162 Knickerbocker Raod	 	Demarest	NJ	07627	162 Knickerbocker Raod, Demarest, NJ 7627	162 Knickerbocker Raod, Demarest, NJ
3	BERGEN	3710	NORTHERN VALLEY REGIONAL	60	371060	Northern Valley Regional High School at Old Tappan	55	TOTAL	1257.5	3	0	8	0	885.5	9	54	281	28	0.70417495	0.007157058	0.042942346	0.223459245	0.022266402	0.451812544	CENTRAL AVE	 	OLD TAPPAN	NJ	07675	Central Ave, Old Tappan, NJ 7675	Central Ave, Old Tappan, NJ
1	ATLANTIC	3720	NORTHFIELD CITY	57	372057	Northfield Community Elementary School	55	TOTAL	488	100	15	14	0	370	9	66	32	11	0.758196721	0.018442623	0.135245902	0.06557377	0.022540984	0.401698132	2000 NEW ROAD	 	NORTHFIELD	NJ	08225	2000 New Road, Northfield, NJ 8225	2000 New Road, Northfield, NJ
1	ATLANTIC	3720	NORTHFIELD CITY	56	372056	Northfield Community Middle School	55	TOTAL	420	75	18	4	0	336	5	50	23	6	0.8	0.011904762	0.119047619	0.054761905	0.014285714	0.342482993	2000 NEW ROAD	 	NORTHFIELD	NJ	08225	2000 New Road, Northfield, NJ 8225	2000 New Road, Northfield, NJ
3	BERGEN	3730	NORTHVALE BORO	50	373050	NORTHVALE PUBLIC SCHOOL	55	TOTAL	523	0	0	28	0	308	7	56	152	0	0.588910134	0.013384321	0.10707457	0.290630975	0	0.557074387	441 TAPPAN ROAD	 	NORTHVALE	NJ	07647	441 Tappan Road, Northvale, NJ 7647	441 Tappan Road, Northvale, NJ
3	BERGEN	3740	NORWOOD BORO	20	374020	Norwood Public School	55	TOTAL	579	0	0	23	0	296	6	48	205	24	0.511226252	0.010362694	0.082901554	0.354058722	0.041450777	0.60459192	177 SUMMIT ST	 	NORWOOD	NJ	07648-1812	177 Summit St, Norwood, NJ 07648-1812	177 Summit St, Norwood, NJ
13	ESSEX	3750	NUTLEY TOWN	100	3750100	WASHINGTON SCHOOL	55	TOTAL	535	49	20	31	0	289	21	160	54	11	0.540186916	0.039252336	0.299065421	0.100934579	0.020560748	0.606606691	155 WASHINGTON AVE	 	NUTLEY	NJ	07110-3501	155 Washington Ave, Nutley, NJ 07110-3501	155 Washington Ave, Nutley, NJ
13	ESSEX	3750	NUTLEY TOWN	80	375080	Radcliffe School	55	TOTAL	325	25	2	7	0	201	10	68	40	6	0.618461538	0.030769231	0.209230769	0.123076923	0.018461538	0.557292308	379 BLOOMFIELD AVE	 	NUTLEY	NJ	07110-2252	379 Bloomfield Ave, Nutley, NJ 07110-2252	379 Bloomfield Ave, Nutley, NJ
13	ESSEX	3750	NUTLEY TOWN	70	375070	LINCOLN SCHOOL	55	TOTAL	484	62	28	19	0	299	15	115	52	3	0.617768595	0.030991736	0.237603306	0.107438017	0.006198347	0.549364797	301 HARRISON ST	 	NUTLEY	NJ	07110-2614	301 Harrison St, Nutley, NJ 07110-2614	301 Harrison St, Nutley, NJ
13	ESSEX	3750	NUTLEY TOWN	110	3750110	YANTACAW SCHOOL	55	TOTAL	465	12	11	7	0	299	6	77	79	4	0.643010753	0.012903226	0.165591398	0.169892473	0.008602151	0.530012718	20 YANTACAW PLACE	 	NUTLEY	NJ	07110	20 Yantacaw Place, Nutley, NJ 7110	20 Yantacaw Place, Nutley, NJ
13	ESSEX	3750	NUTLEY TOWN	60	375060	JOHN H. WALKER MIDDLE SCHOOL	55	TOTAL	614	46	24	13	0	429	17	99	67	2	0.698697068	0.027687296	0.161237785	0.109120521	0.003257329	0.473140299	325 FRANKLIN AVE	 	NUTLEY	NJ	07110-2735	325 Franklin Ave, Nutley, NJ 07110-2735	325 Franklin Ave, Nutley, NJ
13	ESSEX	3750	NUTLEY TOWN	50	375050	NUTLEY HIGH SCHOOL	55	TOTAL	1253	131	49	31	0	878	24	213	131	7	0.700718276	0.01915403	0.169992019	0.104549082	0.005586592	0.468768013	300 FRANKLIN AVE	 	NUTLEY	NJ	07110-2734	300 Franklin Ave, Nutley, NJ 07110-2734	300 Franklin Ave, Nutley, NJ
13	ESSEX	3750	NUTLEY TOWN	90	375090	Spring Garden School	55	TOTAL	350	7	6	6	0	255	6	47	36	6	0.728571429	0.017142857	0.134285714	0.102857143	0.017142857	0.439983673	59 S SPRING GARDEN AVE	 	NUTLEY	NJ	07110-1527	59 S Spring Garden Ave, Nutley, NJ 07110-1527	59 S Spring Garden Ave, Nutley, NJ
3	BERGEN	3760	OAKLAND BORO	80	376080	Valley Middle School	55	TOTAL	604	23	13	4	0	515	4	40	16	29	0.852649007	0.006622517	0.066225166	0.026490066	0.048013245	0.265553046	71 OAK ST	 	OAKLAND	NJ	07436-1944	71 Oak St, Oakland, NJ 07436-1944	71 Oak St, Oakland, NJ
3	BERGEN	3760	OAKLAND BORO	50	376050	Heights Elementary School	55	TOTAL	324	13	8	2	0	277	4	21	14	8	0.854938272	0.012345679	0.064814815	0.043209877	0.024691358	0.262250419	114 SEMINOLE AVE	 	OAKLAND	NJ	07436-2924	114 Seminole Ave, Oakland, NJ 07436-2924	114 Seminole Ave, Oakland, NJ
3	BERGEN	3760	OAKLAND BORO	60	376060	Manito Elementary School	55	TOTAL	280	6	1	3	0	245	1	14	3	17	0.875	0.003571429	0.05	0.010714286	0.060714286	0.228061224	111 MANITO AVE	 	OAKLAND	NJ	07436-4012	111 Manito Ave, Oakland, NJ 07436-4012	111 Manito Ave, Oakland, NJ
3	BERGEN	3760	OAKLAND BORO	40	376040	Dogwood Hill Elementary School	55	TOTAL	267	20	4	2	0	234	1	17	1	14	0.876404494	0.003745318	0.063670412	0.003745318	0.052434457	0.225083814	25 DOGWOOD DR	 	OAKLAND	NJ	07436-2659	25 Dogwood Dr, Oakland, NJ 07436-2659	25 Dogwood Dr, Oakland, NJ
7	CAMDEN	3770	OAKLYN BORO	50	377050	Oaklyn Public School	55	TOTAL	383	103	32	9	0	307	18	33	17	8	0.80156658	0.046997389	0.08616188	0.044386423	0.020887728	0.345451943	136 KENDALL BLVD	 	OAKLYN	NJ	08107	136 Kendall Blvd, Oaklyn, NJ 8107	136 Kendall Blvd, Oaklyn, NJ
9	CAPE MAY	3780	OCEAN CITY	70	378070	OCEAN CITY PRIMARY SCHOOL	55	TOTAL	382	96	11	39	0	271	28	80	2	1	0.709424084	0.073298429	0.209424084	0.005235602	0.002617801	0.447452098	550 WEST AVENUE	 	OCEAN CITY	NJ	08226	550 West Avenue, Ocean City, NJ 8226	550 West Avenue, Ocean City, NJ
9	CAPE MAY	3780	OCEAN CITY	60	378060	OCEAN CITY INTERMEDIATE SCHOOL	55	TOTAL	507	111	15	2	0	409	29	57	8	4	0.806706114	0.057199211	0.112426036	0.015779093	0.007889546	0.333002657	1901 BAY AVENUE	 	OCEAN CITY	NJ	08226	1901 Bay Avenue, Ocean City, NJ 8226	1901 Bay Avenue, Ocean City, NJ
9	CAPE MAY	3780	OCEAN CITY	50	378050	OCEAN CITY HIGH SCHOOL	55	TOTAL	1253	150	31	1	0	1143	29	46	17	18	0.912210694	0.023144453	0.036711891	0.013567438	0.014365523	0.165597777	501 ATLANTIC AVENUE	 	OCEAN CITY	NJ	08226	501 Atlantic Avenue, Ocean City, NJ 8226	501 Atlantic Avenue, Ocean City, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	30	379030	Ocean County Vocational Technical School Toms River Center	55	TOTAL	173	48	11	0.5	0	127	9	33.5	1	2.5	0.734104046	0.052023121	0.193641618	0.005780347	0.014450867	0.420645528	1299 OLD FREEHOLD ROAD	 	TOMS RIVER	NJ	08753-4298	1299 Old Freehold Road, Toms River, NJ 08753-4298	1299 Old Freehold Road, Toms River, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	10	379010	Ocean County Vocational Technical School Brick Center	55	TOTAL	317.5	98	23.5	1.5	0	238.5	23	50	2.5	3.5	0.751181102	0.072440945	0.157480315	0.007874016	0.011023622	0.405495691	350 CHAMBERS BRIDGE ROAD	 	BRICK	NJ	08723-2896	350 Chambers Bridge Road, Brick, NJ 08723-2896	350 Chambers Bridge Road, Brick, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	45	379045	Marine Academy of Technology and Environmental Science	55	TOTAL	274	11	6	0	0	220	3	15	27	9	0.802919708	0.010948905	0.054744526	0.098540146	0.032846715	0.341414034	195 CEDAR BRIDGE ROAD	 	MANAHAWKIN	NJ	08050	195 Cedar Bridge Road, Manahawkin, NJ 8050	195 Cedar Bridge Road, Manahawkin, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	55	379055	Performing Arts Academy of the Ocean County Vocational Tech	55	TOTAL	266	0	0	0	0	216	12	31	4	3	0.812030075	0.045112782	0.116541353	0.015037594	0.011278195	0.32463678	Joint Base McGuire-Dix-Lakehurst	Route 547 	LAKEHURST	NJ	08733	Joint Base Mcguire-Dix-Lakehurst, Lakehurst, NJ 8733	Joint Base Mcguire-Dix-Lakehurst, Lakehurst, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	40	379040	Ocean County Vocational Technical School Waretown Center	55	TOTAL	106	23	4.5	0	0	86.5	7	10.5	1	1	0.816037736	0.066037736	0.099056604	0.009433962	0.009433962	0.319731221	423 WELLS MILLS ROAD	 	WARETOWN	NJ	08758-8822	423 Wells Mills Road, Waretown, NJ 08758-8822	423 Wells Mills Road, Waretown, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	20	379020	Ocean County Vocational Technical School Jackson Center	55	TOTAL	149	40	8	1	0	122	5	19.5	1.5	1	0.818791946	0.033557047	0.130872483	0.010067114	0.006711409	0.311179677	850 TOMS RIVER ROAD	 	JACKSON	NJ	08527-9241	850 Toms River Road, Jackson, NJ 08527-9241	850 Toms River Road, Jackson, NJ
29	OCEAN	3790	OCEAN COUNTY VOCATIONAL	100	3790100	Ocean County Vocational Technical School Lakehurst Center	55	TOTAL	28	8	1.5	0	0	23.5	1.5	2.5	0.5	0	0.839285714	0.053571429	0.089285714	0.017857143	0	0.284438776	HANGAR ONE	Joint Base McGuire-Dix-Lakehurst Route 547	LAKEHURST	NJ	08733	Hangar One, Lakehurst, NJ 8733	Hangar One, Lakehurst, NJ
29	OCEAN	3800	OCEAN GATE BORO	50	380050	Ocean Gate Elementary School	55	TOTAL	140	71	13	0	0	110	11	17	0	2	0.785714286	0.078571429	0.121428571	0	0.014285714	0.361530612	126 WEST ARVERNE AVENUE	PO BOX 478 	OCEAN GATE	NJ	08740-0478	126 West Arverne Avenue, Ocean Gate, NJ 08740-0478	126 West Arverne Avenue, Ocean Gate, NJ
25	MONMOUTH	3810	OCEAN TWP	80	381080	Wayside Elementary School	55	TOTAL	669	208	23	72	0	339	84	157	83	6	0.506726457	0.125560538	0.234678625	0.12406577	0.00896861	0.65691604	733 BOWNE ROAD	 	OCEAN	NJ	07712-2599	733 Bowne Road, Ocean, NJ 07712-2599	733 Bowne Road, Ocean, NJ
25	MONMOUTH	3810	OCEAN TWP	60	381060	Ocean Township Elementary School	55	TOTAL	421	101	17	17	0	265	49	76	17	14	0.629453682	0.116389549	0.180522565	0.040380048	0.033254157	0.554916752	555 DOW AVENUE	 	OAKHURST	NJ	07755-1199	555 Dow Avenue, Oakhurst, NJ 07755-1199	555 Dow Avenue, Oakhurst, NJ
25	MONMOUTH	3810	OCEAN TWP	30	381030	Ocean Township High School	55	TOTAL	1194	269	50	44.5	1	791.5	138	154	103.5	7	0.662897822	0.115577889	0.128978224	0.086683417	0.005862647	0.523024461	550 WEST PARK AVENUE	 	OAKHURST	NJ	07755-1098	550 West Park Avenue, Oakhurst, NJ 07755-1098	550 West Park Avenue, Oakhurst, NJ
25	MONMOUTH	3810	OCEAN TWP	40	381040	Township of Ocean Intermediate School	55	TOTAL	1085	251	38	17	0	735	100	149	95	6	0.677419355	0.092165899	0.137327189	0.087557604	0.005529954	0.506052794	1200 WEST PARK AVENUE	 	OCEAN	NJ	07712-7296	1200 West Park Avenue, Ocean, NJ 07712-7296	1200 West Park Avenue, Ocean, NJ
25	MONMOUTH	3810	OCEAN TWP	70	381070	Wanamassa Elementary School	55	TOTAL	291	33	2	13	0	216	8	34	23	10	0.742268041	0.027491409	0.116838488	0.079037801	0.034364261	0.427203269	901 BENDERMERE AVENUE	 	WANAMASSA	NJ	07712-4103	901 Bendermere Avenue, Wanamassa, NJ 07712-4103	901 Bendermere Avenue, Wanamassa, NJ
29	OCEAN	3820	OCEAN TWP	30	382030	Frederic A. Priff Elementary School	55	TOTAL	208	75	18	0	0	186	4	12	0	6	0.894230769	0.019230769	0.057692308	0	0.028846154	0.195821006	139 WELLS MILL ROAD	 	WARETOWN	NJ	08758-2606	139 Wells Mill Road, Waretown, NJ 08758-2606	139 Wells Mill Road, Waretown, NJ
29	OCEAN	3820	OCEAN TWP	50	382050	Waretown Elementary School	55	TOTAL	305	83	16	0	0	273	2	18	4	8	0.895081967	0.006557377	0.059016393	0.013114754	0.026229508	0.194442354	64 RAILROAD AVENUE	 	WARETOWN	NJ	08758-2717	64 Railroad Avenue, Waretown, NJ 08758-2717	64 Railroad Avenue, Waretown, NJ
25	MONMOUTH	3830	OCEANPORT BORO	50	383050	WOLF HILL ELEMENTARY SCHOOL	55	TOTAL	339	17	6	0	0	303	1	29	1	5	0.89380531	0.002949853	0.085545723	0.002949853	0.014749263	0.193559054	29 WOLF HILL AVENUE	 	OCEANPORT	NJ	07757-1000	29 Wolf Hill Avenue, Oceanport, NJ 07757-1000	29 Wolf Hill Avenue, Oceanport, NJ
25	MONMOUTH	3830	OCEANPORT BORO	30	383030	MAPLE PLACE MIDDLE SCHOOL	55	TOTAL	275	16	5	3	0	246	1	22	5	1	0.894545455	0.003636364	0.08	0.018181818	0.003636364	0.193031405	MAPLE PLACE	2 MAPLE PLACE 	OCEANPORT	NJ	07757-1600	Maple Place, Oceanport, NJ 07757-1600	Maple Place, Oceanport, NJ
37	SUSSEX	3840	OGDENSBURG BORO	50	384050	Ogdensburg Borough School	55	TOTAL	253	37	19	0	0	231	1	16	2	3	0.913043478	0.003952569	0.063241107	0.007905138	0.011857708	0.16213345	100 MAIN STREET	 	OGDENSBURG	NJ	07439	100 Main Street, Ogdensburg, NJ 7439	100 Main Street, Ogdensburg, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	120	3845120	Madison Park Elementary School	55	TOTAL	261	99	22	33	1	108	37	39	71	6	0.413793103	0.141762452	0.149425287	0.272030651	0.022988506	0.711821612	33 HARVARD RD	 	PARLIN	NJ	08859-1211	33 Harvard Rd, Parlin, NJ 08859-1211	33 Harvard Rd, Parlin, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	103	3845103	Carl Sandburg Middle School	55	TOTAL	1144	242	87	23	0	620	134.5	137.5	250	2	0.541958042	0.11756993	0.120192308	0.218531469	0.001748252	0.630253542	3439 ROUTE 516	 	OLD BRIDGE	NJ	08857	3439 Route 516, Old Bridge, NJ 8857	3439 Route 516, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	130	3845130	Memorial Elementary School	55	TOTAL	413	92	24	8	0	236	34	63	70	10	0.571428571	0.082324455	0.152542373	0.169491525	0.024213075	0.614109246	11 ELY AVE	 	LAURENCE HARBOR	NJ	08879	11 Ely Ave, Laurence Harbor, NJ 8879	11 Ely Ave, Laurence Harbor, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	113	3845113	Leroy Gordon Cooper Elementary School	55	TOTAL	236	72	23	21	0	136	23	42	32	3	0.576271186	0.097457627	0.177966102	0.13559322	0.012711864	0.608194484	160 BIRCHWOOD DRIVE	 	CLIFFWOOD BEACH	NJ	07735-6123	160 Birchwood Drive, Cliffwood Beach, NJ 07735-6123	160 Birchwood Drive, Cliffwood Beach, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	105	3845105	Cheesequake Elementary School	55	TOTAL	285	84	14	21	0	157	24	26	78	0	0.550877193	0.084210526	0.09122807	0.273684211	0	0.606217298	111 ROUTE 34	 	MATAWAN	NJ	07747-3450	111 Route 34, Matawan, NJ 07747-3450	111 Route 34, Matawan, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	108	3845108	James A. McDivitt Elementary School	55	TOTAL	446	79	18	33	0	250	17	68	109	2	0.560538117	0.038116592	0.152466368	0.244394619	0.004484305	0.601349313	1 MANNY MARTIN WAY	 	OLD BRIDGE	NJ	08857	1 Manny Martin Way, Old Bridge, NJ 8857	1 Manny Martin Way, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	170	3845170	William A. Miller Elementary School	55	TOTAL	351	53	12	32	0	203	20	26	97	5	0.578347578	0.056980057	0.074074074	0.276353276	0.014245014	0.580206329	2 OLD MATAWAN ROAD	 	OLD BRIDGE	NJ	08857	2 Old Matawan Road, Old Bridge, NJ 8857	2 Old Matawan Road, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	40	384540	Old Bridge High School	55	TOTAL	2944	561	211	40	1	1812	256.5	372	492.5	11	0.61548913	0.087126359	0.126358696	0.167289402	0.003736413	0.569615903	4209 ROUTE 516	 	MATAWAN	NJ	07747	4209 Route 516, Matawan, NJ 7747	4209 Route 516, Matawan, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	82	384582	Alan B. Shepard Elementary School	55	TOTAL	268	46	11	26	0	167	12	48	41	0	0.623134328	0.044776119	0.179104478	0.152985075	0	0.554215861	33 BUSHNELL RD	 	OLD BRIDGE	NJ	08857-2320	33 Bushnell Rd, Old Bridge, NJ 08857-2320	33 Bushnell Rd, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	165	3845165	Walter M. Schirra Elementary School	55	TOTAL	334	21	15	0	0	204	16	22	87	5	0.610778443	0.047904192	0.065868263	0.260479042	0.01497006	0.55224282	ONE AWN ST	 	OLD BRIDGE	NJ	08857-1819	One Awn St, Old Bridge, NJ 08857-1819	One Awn St, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	163	3845163	Virgil I. Grissom Elementary School	55	TOTAL	221	29	10	0	0	140	14	29	35	3	0.633484163	0.063348416	0.131221719	0.158371041	0.013574661	0.552199996	ONE SIMS AVENUE	 	OLD BRIDGE	NJ	08857-1435	One Sims Avenue, Old Bridge, NJ 08857-1435	One Sims Avenue, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	110	3845110	Jonas Salk Middle School	55	TOTAL	986	160	64	0	0	660	64	119	139	4	0.669371197	0.064908722	0.120689655	0.140973631	0.004056795	0.513273044	155 W GREYSTONE ROAD	 	OLD BRIDGE	NJ	08857-9625	155 W Greystone Road, Old Bridge, NJ 08857-9625	155 W Greystone Road, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	140	3845140	Raymond E. Voorhees Elementary School	55	TOTAL	313	50	11	0	0	211	17	33	50	2	0.674121406	0.054313099	0.10543131	0.159744409	0.006389776	0.505935551	11 LIBERTY STREET	 	OLD BRIDGE	NJ	08857-3414	11 Liberty Street, Old Bridge, NJ 08857-3414	11 Liberty Street, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	133	3845133	M. Scott Carpenter Elementary School	55	TOTAL	285	20	10	12	0	201	15	39	30	0	0.705263158	0.052631579	0.136842105	0.105263158	0	0.470027701	ONE PAR AVENUE	 	OLD BRIDGE	NJ	08857-3045	One Par Avenue, Old Bridge, NJ 08857-3045	One Par Avenue, Old Bridge, NJ
23	MIDDLESEX	3845	OLD BRIDGE TWP	150	3845150	Southwood Elementary School	55	TOTAL	432	78	29	0	0	307	28	56	38	3	0.710648148	0.064814815	0.12962963	0.087962963	0.006944444	0.4661887	64 SOUTHWOOD DR	 	OLD BRIDGE	NJ	08857-1453	64 Southwood Dr, Old Bridge, NJ 08857-1453	64 Southwood Dr, Old Bridge, NJ
3	BERGEN	3850	OLD TAPPAN BORO	30	385030	Charles DeWolf Middle School	55	TOTAL	373	1	0	9	0	236	7	14	113	3	0.632707775	0.018766756	0.037533512	0.302949062	0.008042895	0.506077094	275 OLD TAPPAN RD	 	OLD TAPPAN	NJ	07675-7047	275 Old Tappan Rd, Old Tappan, NJ 07675-7047	275 Old Tappan Rd, Old Tappan, NJ
