CO_CODE,COUNTY_NAME,DIST_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,POSITION,GENDER,WHITE,WH_PCT,BLACK,BL_PCT,HISPANIC,HI_PCT,ASIAN,AS_PCT,AMERICAN_INDIAN,AM_PCT,PACIFIC_ISLANDER,PI_PCT,OTHER,OT_PCT,MIN_PCT,TOTAL,TEACH_CONCAT_CODE,Student_percent_minority,Teach_vs_student_pnct_minority
3,BERGEN,3170,MIDLAND PARK BORO,50,Midland Park Jr./Sr. High School,TEACHER,Total,41,95.3,0,0,1,2.3,1,2.3,0,0,0,0,0,0,4.7,43,3223,0.181034483,-13.4034483
5,BURLINGTON,2610,LENAPE REGIONAL,40,Cherokee High School,TEACHER,Total,174.6,95.6,4,2.2,3,1.6,0,0,0,0,0,0,1,0.5,4.4,182.6,2655,0.17716895,-13.316895
9,CAPE MAY,3780,OCEAN CITY,60,OCEAN CITY INTERMEDIATE SCHOOL,TEACHER,Total,46,93.9,3,6.1,0,0,0,0,0,0,0,0,0,0,6.1,49,3849,0.193293886,-13.2293886
29,OCEAN,5020,STAFFORD TWP,65,Ocean Acres Elementary School,TEACHER,Total,39,100,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5114,0.13142857,-13.142857
19,HUNTERDON,370,BETHLEHEM TWP,70,Thomas B. Conley Elementary School,TEACHER,Total,27.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,459,0.13122172,-13.122172
25,MONMOUTH,3250,MONMOUTH BEACH BORO,50,Monmouth Beach Elementary School,TEACHER,Total,26.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,3325,0.131205673,-13.1205673
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,40,MONMOUTH COUNTY CAREER CENTER,TEACHER,Total,29.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,3325,0.131205673,-13.1205673
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,TEACHER,Total,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,42,793,0.131034483,-13.1034483
13,ESSEX,660,CALDWELL-WEST CALDWELL,120,WILSON ELEMENTARY SCHOOL,TEACHER,Total,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,22,793,0.131034483,-13.1034483
5,BURLINGTON,3080,MEDFORD TWP,70,Taunton Forge Elementary School,TEACHER,Total,24.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,3155,0.13090909,-13.090909
7,CAMDEN,680,CAMDEN CITY,30,Camden High School,TEACHER,Total,5,13.5,29,78.4,3,8.1,0,0,0,0,0,0,0,0,86.5,37,717,0.995645865,-13.0645865
25,MONMOUTH,2105,HAZLET TWP,50,Raritan High School,TEACHER,Total,74.9,96.1,0,0,2,2.6,1,1.3,0,0,0,0,0,0,3.9,77.9,2180,0.169036336,-13.0036336
23,MIDDLESEX,3220,MILLTOWN BORO,50,Joyce Kilmer School,TEACHER,Total,32.4,97.6,0,0,0.8,2.4,0,0,0,0,0,0,0,0,2.4,33.2,3293,0.152368759,-12.8368759
13,ESSEX,5630,WEST ESSEX REGIONAL,70,West Essex Middle School,TEACHER,Total,49.8,96.5,0.4,0.8,1.4,2.7,0,0,0,0,0,0,0,0,3.5,51.6,5713,0.163265306,-12.8265306
23,MIDDLESEX,5850,WOODBRIDGE TWP,260,PENNSYLVANIA AVENUE SCHOOL,TEACHER,Total,19,90.5,0,0,2,9.5,0,0,0,0,0,0,0,0,9.5,21,6133,0.223048327,-12.8048327
41,WARREN,280,BELVIDERE TOWN,30,OXFORD STREET ELEMENTARY SCHOOL,TEACHER,Total,18.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,351,0.127167631,-12.7167631
25,MONMOUTH,5420,WALL TWP,77,Old Mill Elementary School,TEACHER,Total,41.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9,5522,0.126550868,-12.6550868
31,PASSAIC,2700,LITTLE FALLS TWP,50,Little Falls Township Public School # 1,TEACHER,Total,38.4,92.8,2,4.8,1,2.4,0,0,0,0,0,0,0,0,7.2,41.4,2781,0.198511165,-12.6511165
7,CAMDEN,1720,GIBBSBORO BORO,20,Gibbsboro Elementary School,TEACHER,Total,25,94,0,0,0.8,3,0.8,3,0,0,0,0,0,0,6,26.6,1747,0.186507937,-12.6507937
31,PASSAIC,420,BLOOMINGDALE BORO,20,Martha B. Day Elementary School,TEACHER,Total,12.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,471,0.126482214,-12.6482214
31,PASSAIC,4400,RINGWOOD BORO,55,Peter Cooper School,TEACHER,Total,21.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,4486,0.126482213,-12.6482213
27,MORRIS,3100,MENDHAM TWP,60,Mendham Township Middle School,TEACHER,Total,36.4,97.3,1,2.7,0,0,0,0,0,0,0,0,0,0,2.7,37.4,3187,0.153225806,-12.6225806
27,MORRIS,2870,MADISON BORO,100,Madison Junior School,TEACHER,Total,47.2,91.1,1,1.9,2,3.9,1.6,3.1,0,0,0,0,0,0,8.9,51.8,2997,0.215106733,-12.6106733
5,BURLINGTON,620,BURLINGTON TWP,10,Burlington Township High School,TEACHER,Total,88.3,88,10,10,2,2,0,0,0,0,0,0,0,0,12,100.3,635,0.245954693,-12.5954693
19,HUNTERDON,4350,READINGTON TWP,30,Holland Brook School,TEACHER,Total,32.6,97,0,0,0,0,1,3,0,0,0,0,0,0,3,33.6,4399,0.155913978,-12.5913978
9,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,60,Richard M. Teitelman Middle School,TEACHER,Total,45.3,97.8,1,2.2,0,0,0,0,0,0,0,0,0,0,2.2,46.3,2889,0.147637795,-12.5637795
25,MONMOUTH,2930,MANASQUAN BORO,60,Manasquan Elementary School,TEACHER,Total,62.3,98.4,0,0,1,1.6,0,0,0,0,0,0,0,0,1.6,63.3,3015,0.141045958,-12.5045958
25,MONMOUTH,2290,HOWELL TWP,60,Taunton Elementary School,TEACHER,Total,29.7,93.7,1,3.2,1,3.2,0,0,0,0,0,0,0,0,6.3,31.7,2375,0.187499999,-12.4499999
3,BERGEN,2200,HO HO KUS BORO,50,Ho-Ho-Kus Public School,TEACHER,Total,49.2,96.1,0,0,1,2,1,2,0,0,0,0,0,0,3.9,51.2,2253,0.163430421,-12.4430421
25,MONMOUTH,2290,HOWELL TWP,27,Howell Township Middle School South,TEACHER,Total,83.5,96.5,1,1.2,2,2.3,0,0,0,0,0,0,0,0,3.5,86.5,2342,0.159346271,-12.4346271
19,HUNTERDON,1376,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,50,SOUTH HUNTERDON HIGH SCHOOL,TEACHER,Total,38.4,92.2,0,0,2.3,5.4,1,2.4,0,0,0,0,0,0,7.8,41.6,1445,0.202339182,-12.4339182
39,UNION,5730,WESTFIELD TOWN,140,MCKINLEY ELEMENTARY SCHOOL,TEACHER,Total,24.7,89.5,1,3.6,1.9,6.9,0,0,0,0,0,0,0,0,10.5,27.6,5909,0.229226361,-12.4226361
29,OCEAN,530,BRICK TWP,25,Brick Township Memorial High School,TEACHER,Total,121,94,4.7,3.6,3,2.3,0,0,0,0,0,0,0,0,6,128.7,584,0.183948635,-12.3948635
27,MORRIS,1090,DENVILLE TWP,70,Riverview Elementary School,TEACHER,Total,31.4,96.1,0,0,1.3,3.9,0,0,0,0,0,0,0,0,3.9,32.7,1187,0.162601626,-12.3601626
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,Allentown High School,TEACHER,Total,89.6,94.7,2,2.1,1,1.1,2,2.1,0,0,0,0,0,0,5.3,94.6,5385,0.176539361,-12.3539361
37,SUSSEX,2240,HOPATCONG,40,Hopatcong Middle School,TEACHER,Total,32.5,85.5,3.5,9.2,2,5.3,0,0,0,0,0,0,0,0,14.5,38,2317,0.268370607,-12.3370607
37,SUSSEX,90,ANDOVER REG,10,Florence M. Burd,TEACHER,Total,21.8,95.6,0,0,1,4.4,0,0,0,0,0,0,0,0,4.4,22.8,137,0.167286246,-12.3286246
15,GLOUCESTER,2070,HARRISON TWP,50,Harrison Township Elementary School,TEACHER,Total,58.1,96.7,0,0,2,3.3,0,0,0,0,0,0,0,0,3.3,60.1,2135,0.156091371,-12.3091371
25,MONMOUTH,3160,MIDDLETOWN TWP,59,Thorne Middle School,TEACHER,Total,65.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,3244,0.122994653,-12.2994653
25,MONMOUTH,5230,UNION BEACH,50,Memorial School,TEACHER,Total,55.1,93.2,0,0,2,3.4,2,3.4,0,0,0,0,0,0,6.8,59.1,5305,0.190705128,-12.2705128
37,SUSSEX,2465,KITTATINNY REGIONAL,50,Kittatinny Regional High School,TEACHER,Total,92.5,96.9,0,0,2,2.1,1,1,0,0,0,0,0,0,3.1,95.5,2552,0.153692615,-12.2692615
29,OCEAN,2360,JACKSON TWP,35,Elms Elementary School,TEACHER,Total,48.4,98,0,0,1,2,0,0,0,0,0,0,0,0,2,49.4,2424,0.142045454,-12.2045454
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,TEACHER,Total,3,12.5,15,62.5,5,20.8,1,4.2,0,0,0,0,0,0,87.5,24,4038,0.99704142,-12.204142
7,CAMDEN,150,AUDUBON BORO,50,Mansion Avenue School,TEACHER,Total,34.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,207,0.121621622,-12.1621622
9,CAPE MAY,5610,WEST CAPE MAY BORO,50,West Cape May Elementary School,TEACHER,Total,9.1,97.8,0,0,0.2,2.2,0,0,0,0,0,0,0,0,2.2,9.3,5669,0.142857143,-12.0857143
25,MONMOUTH,3160,MIDDLETOWN TWP,95,Harmony Elementary School,TEACHER,Total,37.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,3280,0.12055336,-12.055336
37,SUSSEX,5360,VERNON TWP,30,Lounsberry Hollow Middle School,TEACHER,Total,50.2,96.2,1,1.9,1,1.9,0,0,0,0,0,0,0,0,3.8,52.2,5427,0.157786885,-11.9786885
13,ESSEX,1750,GLEN RIDGE BORO,50,Glen Ridge High School,TEACHER,Total,66.4,91.1,1.5,2.1,3,4.1,2,2.7,0,0,0,0,0,0,8.9,72.9,1813,0.208333333,-11.9333333
9,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,50,Lower Cape May Regional High School,TEACHER,Total,82.2,96.5,1,1.2,2,2.3,0,0,0,0,0,0,0,0,3.5,85.2,2879,0.153757225,-11.8757225
27,MORRIS,4560,ROXBURY TWP,67,Kennedy Elementary School,TEACHER,Total,17.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,4654,0.118721461,-11.8721461
13,ESSEX,3310,MONTCLAIR TOWN,140,Northeast Elementary School,TEACHER,Total,25,67.6,2,5.4,6,16.2,4,10.8,0,0,0,0,0,0,32.4,37,3463,0.442660551,-11.8660551
19,HUNTERDON,1160,EAST AMWELL TWP,50,East Amwell Township,TEACHER,Total,36.2,97.3,0,0,1,2.7,0,0,0,0,0,0,0,0,2.7,37.2,1229,0.145604395,-11.8604395
39,UNION,850,CLARK TWP,5,Arthur L. Johnson High School,TEACHER,Total,64.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,894,0.118553248,-11.8553248
19,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,50,Hunterdon County Vocational School District Central Campus,TEACHER,Total,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2377,0.117647059,-11.7647059
39,UNION,850,CLARK TWP,35,Carl H. Kumpf School,TEACHER,Total,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,43,924,0.117408906,-11.7408906
15,GLOUCESTER,5620,WEST DEPTFORD TWP,111,Red Bank Elementary School,TEACHER,Total,15.3,91,1.5,9,0,0,0,0,0,0,0,0,0,0,9,16.8,5746,0.207366984,-11.7366984
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,35,Bear Tavern Elementary School,TEACHER,Total,34.6,89.6,3,7.8,1,2.6,0,0,0,0,0,0,0,0,10.4,38.6,2336,0.221130221,-11.7130221
39,UNION,980,CRANFORD TWP,40,Bloomingdale Avenue School,TEACHER,Total,15.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,1059,0.117117118,-11.7117118
29,OCEAN,4105,PINELANDS REGIONAL,50,PINELANDS REGIONAL HIGH SCHOOL,TEACHER,Total,76,98.7,0,0,1,1.3,0,0,0,0,0,0,0,0,1.3,77,4184,0.129690586,-11.6690586
80,CHARTERS,6420,Elysian CS of Hoboken,925,Elysian Charter School,TEACHER,Total,19,82.6,2,8.7,1,4.3,1,4.3,0,0,0,0,0,0,17.4,23,7425,0.290657439,-11.6657439
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,75,Timberlane Middle School,TEACHER,Total,78.2,91.8,3,3.5,2,2.3,2,2.3,0,0,0,0,0,0,8.2,85.2,2376,0.19832736,-11.632736
13,ESSEX,660,CALDWELL-WEST CALDWELL,50,JAMES CALDWELL HIGH SCHOOL,TEACHER,Total,70,95.9,2,2.7,1,1.4,0,0,0,0,0,0,0,0,4.1,73,723,0.15726817,-11.626817
3,BERGEN,80,ALPINE BORO,10,Alpine Elementary School,TEACHER,Total,18.6,86.1,0,0,1,4.6,2,9.3,0,0,0,0,0,0,13.9,21.6,93,0.254901961,-11.5901961
19,HUNTERDON,2300,HUNTERDON CENTRAL REG,50,Hunterdon Central Regional High School District,TEACHER,Total,225.9,94.4,3,1.3,4,1.7,6.5,2.7,0,0,0,0,0,0,5.6,239.4,2369,0.171564465,-11.5564465
33,SALEM,5320,UPPER PITTSGROVE TWP,70,Upper Pittsgrove School,TEACHER,Total,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5423,0.115273775,-11.5273775
29,OCEAN,5190,TOMS RIVER REGIONAL,75,Hooper Avenue Elementary School,TEACHER,Total,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5294,0.115127176,-11.5127176
27,MORRIS,1190,EAST HANOVER TWP,50,East Hanover Middle School,TEACHER,Total,38.1,92.7,1,2.4,2,4.9,0,0,0,0,0,0,0,0,7.3,41.1,1267,0.187845304,-11.4845304
27,MORRIS,1110,DOVER TOWN,60,East Dover Elementary School,TEACHER,Total,27,93.1,0,0,2,6.9,0,0,0,0,0,0,0,0,6.9,29,1197,0.183333333,-11.4333333
29,OCEAN,1150,EAGLESWOOD TWP,20,Eagleswood Elementary School,TEACHER,Total,14.5,99.5,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0.5,14.6,1199,0.119205299,-11.4205299
25,MONMOUTH,2160,HIGHLANDS BORO,50,Highlands Elementary School,TEACHER,Total,19.8,98,0,0,0.4,2,0,0,0,0,0,0,0,0,2,20.2,2235,0.133891214,-11.3891214
13,ESSEX,5370,VERONA BORO,95,Henry B. Whitehorne Middle School,TEACHER,Total,40.2,88.9,1,2.2,3,6.6,1,2.2,0,0,0,0,0,0,11.1,45.2,5478,0.224827587,-11.3827587
5,BURLINGTON,5720,WESTAMPTON,20,Holly Hills Elementary School,TEACHER,Total,38.8,93.9,0,0,2.5,6.1,0,0,0,0,0,0,0,0,6.1,41.3,5745,0.174757281,-11.3757281
39,UNION,3560,NEW PROVIDENCE BORO,50,New Providence High School,TEACHER,Total,51.3,87.7,0,0,5,8.5,0.7,1.2,0,0,0,0,1.5,2.6,12.3,58.5,3649,0.2352071,-11.22071
15,GLOUCESTER,4140,PITMAN BORO,65,MEMORIAL ELEMENTARY SCHOOL,TEACHER,Total,21.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,4220,0.112149533,-11.2149533
41,WARREN,1620,FRANKLIN TWP,50,Franklin Township School,TEACHER,Total,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1711,0.112068965,-11.2068965
13,ESSEX,1465,FAIRFIELD TWP,30,Churchill,TEACHER,Total,25.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,1508,0.111888111,-11.1888111
7,CAMDEN,800,CHERRY HILL TWP,68,Bret Harte Elementary School,TEACHER,Total,20,83.3,0,0,3,12.5,1,4.2,0,0,0,0,0,0,16.7,24,875,0.278688525,-11.1688525
25,MONMOUTH,3160,MIDDLETOWN TWP,60,Bayview Elementary School,TEACHER,Total,30.9,95.4,0.5,1.5,1,3.1,0,0,0,0,0,0,0,0,4.6,32.4,3245,0.157622739,-11.1622739
15,GLOUCESTER,4140,PITMAN BORO,75,PITMAN MIDDLE SCHOOL,TEACHER,Total,34.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,4230,0.111436952,-11.1436952
29,OCEAN,2360,JACKSON TWP,55,Carl W. Goetz Middle School,TEACHER,Total,83,94.3,2,2.3,3,3.4,0,0,0,0,0,0,0,0,5.7,88,2444,0.168200838,-11.1200838
3,BERGEN,5755,WESTWOOD REGIONAL,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,TEACHER,Total,84.6,88.5,0,0,4,4.2,6,6.3,1,1,0,0,0,0,11.5,95.6,5808,0.225791649,-11.0791649
15,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,50,Woodbury Heights Elementary,TEACHER,Total,20.7,95.4,0,0,0.4,1.8,0,0,0,0,0.6,2.8,0,0,4.6,21.7,5935,0.156249999,-11.0249999
5,BURLINGTON,1420,EVESHAM TWP,60,Marlton Middle,TEACHER,Total,67.3,94.4,1,1.4,2,2.8,1,1.4,0,0,0,0,0,0,5.6,71.3,1485,0.165422885,-10.9422885
15,GLOUCESTER,1180,EAST GREENWICH TWP,20,Jeffrey Clark School,TEACHER,Total,41.6,91.2,2,4.4,1,2.2,1,2.2,0,0,0,0,0,0,8.8,45.6,1215,0.197231834,-10.9231834
31,PASSAIC,4010,PATERSON CITY,1,SCHOOL OF INFORMATION TECHNOLOGY,TEACHER,Total,23,46.5,11,22.2,13.5,27.3,2,4,0,0,0,0,0,0,53.5,49.5,4042,0.643835616,-10.8835616
29,OCEAN,2940,MANCHESTER TWP,50,Ridgeway Elementary School,TEACHER,Total,44.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,3019,0.108391607,-10.8391607
13,ESSEX,760,CEDAR GROVE TWP,58,MEMORIAL MIDDLE SCHOOL,TEACHER,Total,46,97.9,1,2.1,0,0,0,0,0,0,0,0,0,0,2.1,47,831,0.129032258,-10.8032258
15,GLOUCESTER,5590,WENONAH BORO,50,Wenonah Elementary School,TEACHER,Total,22.5,98.3,0,0,0.4,1.7,0,0,0,0,0,0,0,0,1.7,22.9,5655,0.125000001,-10.8000001
7,CAMDEN,190,BARRINGTON BORO,30,Woodland Middle School,TEACHER,Total,30.8,95.4,0,0,0.5,1.5,1,3.1,0,0,0,0,0,0,4.6,32.3,227,0.153543306,-10.7543306
19,HUNTERDON,20,ALEXANDRIA TWP,10,Lester D. Wilson Elementary School,TEACHER,Total,21.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,49,0.107476636,-10.7476636
13,ESSEX,5370,VERONA BORO,90,Forest Avenue School,TEACHER,Total,12.7,97.6,0,0,0,0,0.3,2.4,0,0,0,0,0,0,2.4,13,5473,0.131355932,-10.7355932
29,OCEAN,2480,LACEY TWP,55,Mill Pond Elementary School,TEACHER,Total,62,99.9,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,62.1,2564,0.108355091,-10.7355091
37,SUSSEX,5360,VERNON TWP,20,Vernon Township High School,TEACHER,Total,90.2,98.9,1,1.1,0,0,0,0,0,0,0,0,0,0,1.1,91.2,5417,0.118048781,-10.7048781
15,GLOUCESTER,4140,PITMAN BORO,80,W.C.K. WALLS ELEMENTARY SCHOOL,TEACHER,Total,25.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,4235,0.106666667,-10.6666667
31,PASSAIC,5650,WEST MILFORD TWP,90,Upper Greenwood Lake Elementary School,TEACHER,Total,25.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,5771,0.105960265,-10.5960265
19,HUNTERDON,370,BETHLEHEM TWP,20,Ethel Hoppock Middle School,TEACHER,Total,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,17,409,0.104938272,-10.4938272
7,CAMDEN,1890,HADDON TWP,90,STRAWBRIDGE ELEMENTARY SCHOOL,TEACHER,Total,11.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,1987,0.104761905,-10.4761905
41,WARREN,5460,WARREN COUNTY VOCATIONAL,50,Warren County Vocational Technical School,TEACHER,Total,39.5,90.8,0,0,3,6.9,1,2.3,0,0,0,0,0,0,9.2,43.5,5551,0.196652719,-10.4652719
15,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,60,Delsea Regional Middle School,TEACHER,Total,38.3,92.7,2,4.8,1,2.4,0,0,0,0,0,0,0,0,7.3,41.3,5015,0.177453027,-10.4453027
41,WARREN,70,ALPHA BORO,10,Alpha Borough School,TEACHER,Total,19.5,95.1,0,0,0,0,0,0,0,0,0,0,1,4.9,4.9,20.5,121,0.153110048,-10.4110048
39,UNION,5730,WESTFIELD TOWN,150,WASHINGTON ELEMENTARY SCHOOL,TEACHER,Total,24.1,95.6,0,0,1.1,4.4,0,0,0,0,0,0,0,0,4.4,25.2,5919,0.147798742,-10.3798742
27,MORRIS,1110,DOVER TOWN,50,Academy Street Elementary School,TEACHER,Total,31.7,94.1,0,0,2,5.9,0,0,0,0,0,0,0,0,5.9,33.7,1187,0.162601626,-10.3601626
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,60,Newell Elementary School,TEACHER,Total,50.5,96.2,0,0,1,1.9,1,1.9,0,0,0,0,0,0,3.8,52.5,5395,0.141453831,-10.3453831
29,OCEAN,4950,SOUTHERN REGIONAL,60,Southern Regional Middle School,TEACHER,Total,71,100,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5039,0.103023516,-10.3023516
29,OCEAN,4210,POINT PLEASANT BORO,50,Memorial Middle School,TEACHER,Total,59.5,98.3,0,0,1,1.7,0,0,0,0,0,0,0,0,1.7,60.5,4289,0.119741101,-10.2741101
25,MONMOUTH,3160,MIDDLETOWN TWP,50,Middletown High School North,TEACHER,Total,113.5,99.1,0,0,1,0.9,0,0,0,0,0,0,0,0,0.9,114.5,3235,0.111470694,-10.2470694
7,CAMDEN,190,BARRINGTON BORO,10,Avon Elementary School,TEACHER,Total,24,98,0,0,0.5,2,0,0,0,0,0,0,0,0,2,24.5,207,0.121621622,-10.1621622
9,CAPE MAY,720,CAPE MAY CO VOCATIONAL,30,Cape May County Technical High SChool,TEACHER,Total,61,92.4,2,3,1,1.5,2,3,0,0,0,0,0,0,7.6,66,759,0.177272728,-10.1272728
37,SUSSEX,3590,NEWTON TOWN,50,Newton High School,TEACHER,Total,63.5,92.7,0,0,5,7.3,0,0,0,0,0,0,0,0,7.3,68.5,3677,0.173913044,-10.0913044
37,SUSSEX,90,ANDOVER REG,40,Long Pond School,TEACHER,Total,12.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,167,0.100840335,-10.0840335
7,CAMDEN,1880,HADDON HEIGHTS BORO,90,SEVENTH AVE,TEACHER,Total,9.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,1977,0.100719425,-10.0719425
7,CAMDEN,1890,HADDON TWP,80,STOY ELEMENTARY SCHOOL,TEACHER,Total,11.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,1977,0.100719425,-10.0719425
31,PASSAIC,4400,RINGWOOD BORO,60,Robert Erskine School,TEACHER,Total,18.4,94.8,0,0,1,5.2,0,0,0,0,0,0,0,0,5.2,19.4,4491,0.152610442,-10.0610442
27,MORRIS,5520,WASHINGTON TWP,40,Old Farmers Road School,TEACHER,Total,27.2,98.2,0,0,0.5,1.8,0,0,0,0,0,0,0,0,1.8,27.7,5587,0.118541033,-10.0541033
15,GLOUCESTER,1715,GATEWAY REGIONAL,50,Gateway Regional High School,TEACHER,Total,79.4,95.2,0,0,3,3.6,0,0,0,0,0,0,1,1.2,4.8,83.4,1780,0.148148148,-10.0148148
3,BERGEN,5920,WYCKOFF TWP,25,Dwight D. Eisenhower Middle School,TEACHER,Total,65,97,0,0,1,1.5,1,1.5,0,0,0,0,0,0,3,67,5948,0.130102041,-10.0102041
1,ATLANTIC,5760,WEYMOUTH TWP,20,Weymouth Township Elementary School,TEACHER,Total,19.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,5781,0.099447514,-9.9447514
31,PASSAIC,5650,WEST MILFORD TWP,100,Westbrook Elementary School,TEACHER,Total,29.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,5781,0.099447514,-9.9447514
39,UNION,5245,UNION CO ED SERV COMM,30,Westlake,TEACHER,Total,10.4,91.2,0,0,0,0,1,8.8,0,0,0,0,0,0,8.8,11.4,5314,0.187401575,-9.9401575
15,GLOUCESTER,2070,HARRISON TWP,80,Pleasant Valley School,TEACHER,Total,46,93.9,1,2,1,2,0,0,1,2,0,0,0,0,6.1,49,2165,0.160179642,-9.9179642
29,OCEAN,2360,JACKSON TWP,50,Switlik Elementary School,TEACHER,Total,52.4,92.9,1,1.8,2,3.5,0,0,0,0,0,0,1,1.8,7.1,56.4,2439,0.170084439,-9.9084439
27,MORRIS,460,BOONTON TWP,60,Rockaway Valley School,TEACHER,Total,43,97.7,1,2.3,0,0,0,0,0,0,0,0,0,0,2.3,44,547,0.121681416,-9.8681416
9,CAPE MAY,5060,STONE HARBOR BORO,50,Stone Harbor Elementary School,TEACHER,Total,14.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,5119,0.098310292,-9.8310292
27,MORRIS,2380,JEFFERSON TWP,33,Cozy Lake Elementary School,TEACHER,Total,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2440,0.097560976,-9.7560976
7,CAMDEN,1890,HADDON TWP,60,THOMAS A. EDISON ELEMENTARY SCHOOL,TEACHER,Total,8.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,1957,0.097402597,-9.7402597
27,MORRIS,5520,WASHINGTON TWP,35,Long Valley Middle School,TEACHER,Total,79,96.3,0,0,3,3.7,0,0,0,0,0,0,0,0,3.7,82,5582,0.133640552,-9.6640552
13,ESSEX,5630,WEST ESSEX REGIONAL,50,West Essex High School,TEACHER,Total,88.4,95.9,0.6,0.7,2.2,2.4,1,1.1,0,0,0,0,0,0,4.1,92.2,5693,0.137449302,-9.6449302
5,BURLINGTON,4740,SHAMONG TWP,50,Indian Mills Elementary School,TEACHER,Total,38.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,4795,0.0964467,-9.64467
37,SUSSEX,4960,SPARTA TWP,60,HELEN MORGAN SCHOOL,TEACHER,Total,39,100,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5057,0.095141699,-9.5141699
3,BERGEN,1470,FAIRVIEW BORO,60,Lincoln School,TEACHER,Total,37,80.4,0,0,7,15.2,1,2.2,0,0,0,0,1,2.2,19.6,46,1533,0.291028447,-9.5028447
7,CAMDEN,5560,WATERFORD TWP,60,Thomas Richards Elementary,TEACHER,Total,16.6,94.3,1,5.7,0,0,0,0,0,0,0,0,0,0,5.7,17.6,5627,0.151750972,-9.4750972
11,CUMBERLAND,1120,DOWNE TWP,45,Downe Township Elementary School,TEACHER,Total,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1176,0.094444445,-9.4444445
19,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,50,North Hunterdon High School,TEACHER,Total,130.1,98.5,1,0.8,1,0.8,0,0,0,0,0,0,0,0,1.5,132.1,3729,0.108884236,-9.3884236
